 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  281.2660,     11.21,     12.65,    -99.00,      0.11,      7.57,      0.00,    301.90,    340.05,    368.81,
  281.3076,     11.21,     12.65,    -99.00,      0.10,      7.58,      0.00,    301.90,    340.05,    368.81,
  281.3492,     11.21,     12.65,    -99.00,      0.10,      7.58,      0.00,    301.90,    340.05,    368.81,
  281.3913,     11.21,     12.65,    -99.00,      0.10,      7.58,      0.00,    301.90,    340.05,    368.81,
  281.4327,     11.21,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.4745,     11.21,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.5161,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.5580,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.5997,    -99.00,     12.65,    -99.00,      0.00,      7.66,      0.00,    301.90,    340.05,    368.81,
  281.6415,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.6831,    -99.00,     12.65,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.7245,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.7663,    -99.00,     12.66,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.8081,    -99.00,     12.67,    -99.00,      0.00,      7.68,      0.00,    301.90,    340.05,    368.81,
  281.8495,     11.22,     12.67,    -99.00,      0.08,      7.59,      0.00,    301.90,    340.05,    368.81,
  281.8915,     11.22,     12.67,    -99.00,      0.08,      7.60,      0.00,    301.90,    340.05,    368.81,
  281.9331,     11.22,     12.68,    -99.00,      0.11,      7.57,      0.00,    301.90,    340.05,    368.81,
  281.9750,     11.22,     12.68,    -99.00,      0.15,      7.53,      0.00,    301.90,    340.05,    368.81,
  282.0164,     11.22,     12.67,    -99.00,      0.26,      7.42,      0.00,    301.90,    340.05,    368.81,
  282.0584,     11.22,     12.67,    -99.00,      0.23,      7.45,      0.00,    301.90,    340.05,    368.81,
  282.1001,     11.22,     12.68,    -99.00,      0.24,      7.44,      0.00,    301.90,    340.05,    368.81,
  282.1417,     11.22,     12.70,    -99.00,      0.37,      7.30,      0.00,    301.90,    340.05,    368.81,
  282.1832,     11.22,     12.67,    -99.00,      0.34,      7.33,      0.00,    301.90,    340.05,    368.81,
  282.2252,     11.22,     12.65,    -99.00,      0.20,      7.48,      0.00,    301.90,    340.05,    368.81,
  282.2666,     11.22,     12.64,    -99.00,      0.23,      7.45,      0.00,    301.90,    340.05,    368.81,
  282.3086,     11.22,     12.68,    -99.00,      0.18,      7.50,      0.00,    301.90,    340.05,    368.81,
  282.3501,     11.22,     12.70,    -99.00,      0.41,      7.26,      0.00,    301.90,    340.05,    368.81,
  282.3921,     11.23,     12.63,    -99.00,      0.35,      7.36,      0.00,    301.90,    340.05,    368.81,
  282.4337,     11.23,     12.70,    -99.00,      0.00,      7.71,      0.00,    301.90,    340.05,    368.81,
  282.4751,     11.22,     12.73,    -99.00,      0.33,      7.44,      0.00,    301.90,    340.05,    368.81,
  282.5171,     11.22,     12.72,    -99.00,      0.26,      7.51,      0.00,    301.90,    340.05,    368.81,
  282.5586,     11.22,     12.65,    -99.00,      0.19,      7.58,      0.00,    301.90,    340.05,    368.81,
  282.6005,     11.22,     12.66,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  282.6423,    -99.00,     12.68,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  282.6837,    -99.00,     12.61,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  282.7254,    -99.00,     12.59,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  282.7670,    -99.00,     12.57,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  282.8089,    -99.00,     12.56,    -99.00,      0.00,      7.75,      0.00,    301.90,    340.05,    368.81,
  282.8505,    -99.00,     12.56,    -99.00,      0.00,      7.79,      0.00,    301.90,    340.05,    368.81,
  282.8920,    -99.00,     12.55,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  282.9339,    -99.00,     12.58,    -99.00,      0.00,      7.75,      0.00,    301.90,    340.05,    368.81,
  282.9758,    -99.00,     12.59,    -99.00,      0.00,      7.79,      0.00,    301.90,    340.05,    368.81,
  283.0173,    -99.00,     12.60,    -99.00,      0.00,      7.77,      0.00,    301.90,    340.05,    368.81,
  283.0592,    -99.00,     12.63,    -99.00,      0.00,      7.75,      0.00,    301.90,    340.05,    368.81,
  283.1007,     11.23,     12.65,    -99.00,      0.13,      7.66,      0.00,    301.90,    340.05,    368.81,
  283.1422,     11.23,     12.68,    -99.00,      0.22,      7.52,      0.00,    301.90,    340.05,    368.81,
  283.1843,     11.24,     12.70,    -99.00,      0.35,      7.42,      0.00,    301.90,    340.05,    368.81,
  283.2258,     11.24,     12.69,    -99.00,      0.47,      7.30,      0.00,    301.90,    340.05,    368.81,
  283.2673,     11.24,     12.68,    -99.00,      0.35,      7.42,      0.00,    301.90,    340.05,    368.81,
  283.3092,     11.24,     12.64,    -99.00,      0.24,      7.53,      0.00,    301.90,    340.05,    368.81,
  283.3513,     11.23,     12.65,    -99.00,      0.05,      7.72,      0.00,    301.90,    340.05,    368.81,
  283.3931,     11.23,     12.65,    -99.00,      0.10,      7.67,      0.00,    301.90,    340.05,    368.81,
  283.4344,     11.23,     12.67,    -99.00,      0.13,      8.14,      0.00,    301.90,    340.05,    368.81,
  283.4764,     11.23,     12.62,    -99.00,      0.06,      7.72,      0.00,    301.90,    340.05,    368.81,
  283.5181,     11.23,     12.61,    -99.00,      0.00,      7.74,      0.00,    301.90,    340.05,    368.81,
  283.5594,    -99.00,     12.62,    -99.00,      0.00,      7.76,      0.00,    301.90,    340.05,    368.81,
  283.6012,    -99.00,     12.63,    -99.00,      0.00,     11.15,      0.00,    301.90,    340.05,    368.81,
  283.6426,    -99.00,     12.63,    -99.00,      0.00,      6.48,      0.00,    301.90,    340.05,    368.81,
  283.6844,    -99.00,     12.62,    -99.00,      0.00,      7.46,      0.00,    301.90,    340.05,    368.81,
  283.7260,    -99.00,     12.61,    -99.00,      0.00,      7.48,      0.00,    301.90,    340.05,    368.81,
  283.7678,    -99.00,     12.62,    -99.00,      0.00,      7.48,      0.00,    301.90,    340.05,    368.81,
  283.8096,     11.24,     12.62,    -99.00,      0.03,      7.45,      0.00,    301.90,    340.05,    368.81,
  283.8511,     11.25,     12.63,    -99.00,      0.04,      7.44,      0.00,    301.90,    340.05,    368.81,
  283.8931,     11.25,     12.64,    -99.00,      0.11,      7.37,      0.00,    301.90,    340.05,    368.81,
  283.9348,     11.25,     12.66,    -99.00,      0.32,      7.15,      0.00,    301.90,    340.05,    368.81,
  283.9762,     11.26,     12.66,    -99.00,      0.41,      7.06,      0.00,    301.90,    340.05,    368.81,
  284.0180,     11.26,     12.66,    -99.00,      0.42,      7.06,      0.00,    301.90,    340.05,    368.81,
  284.0598,     11.26,     12.66,    -99.00,      0.42,      7.06,      0.00,    301.90,    340.05,    368.81,
  284.1013,     11.26,     12.65,    -99.00,      0.28,      7.20,      0.00,    301.90,    340.05,    368.81,
  284.1432,     11.25,     12.65,    -99.00,      0.24,      7.24,      0.00,    301.90,    340.05,    368.81,
  284.1848,     11.26,     12.65,    -99.00,      0.38,      7.08,      0.00,    301.90,    340.05,    368.81,
  284.2266,     11.26,     12.65,    -99.00,      0.35,      7.12,      0.00,    301.90,    340.05,    368.81,
  284.2685,     11.26,     12.65,    -99.00,      0.47,      7.00,      0.00,    301.90,    340.05,    368.81,
  284.3100,     11.26,     12.65,    -99.00,      0.50,      6.98,      0.00,    301.90,    340.05,    368.81,
  284.3517,     11.26,     12.65,    -99.00,      0.50,      7.01,      0.00,    301.90,    340.05,    368.81,
  284.3933,     11.26,     12.64,    -99.00,      0.47,      7.04,      0.00,    301.90,    340.05,    368.81,
  284.4350,     11.26,     12.65,    -99.00,      0.46,      7.05,      0.00,    301.90,    340.05,    368.81,
  284.4769,     11.25,     12.65,    -99.00,      0.50,      7.01,      0.00,    301.90,    340.05,    368.81,
  284.5188,     11.25,     12.65,    -99.00,      0.38,      7.13,      0.00,    301.90,    340.05,    368.81,
  284.5604,     11.25,     12.66,    -99.00,      0.39,      7.12,      0.00,    301.90,    340.05,    368.81,
  284.6021,     11.25,     12.65,    -99.00,      0.42,      7.09,      0.00,    301.90,    340.05,    368.81,
  284.6434,     11.25,     12.67,    -99.00,      0.37,      7.12,      0.00,    301.90,    340.05,    368.81,
  284.6852,     11.25,     12.67,    -99.00,      0.50,      7.64,      0.00,    301.90,    340.05,    368.81,
  284.7272,     11.26,     12.67,    -99.00,      0.60,      6.93,      0.00,    301.90,    340.05,    368.81,
  284.7685,     11.26,     12.67,    -99.00,      0.60,      6.92,      0.00,    301.90,    340.05,    368.81,
  284.8102,     11.26,     12.65,    -99.00,      0.72,      6.77,      0.00,    301.90,    340.05,    368.81,
  284.8522,     11.26,     12.64,    -99.00,      0.76,      6.75,      0.00,    301.90,    340.05,    368.81,
  284.8937,     11.27,     12.59,    -99.00,      0.80,      6.71,      0.00,    301.90,    340.05,    368.81,
  284.9358,     11.27,     12.61,    -99.00,      0.72,      6.80,      0.00,    301.90,    340.05,    368.81,
  284.9773,     11.27,     12.61,    -99.00,      0.82,      6.69,      0.00,    301.90,    340.05,    368.81,
  285.0190,     11.28,     12.61,    -99.00,      0.99,      6.52,      0.00,    301.90,    340.05,    368.81,
  285.0605,     11.28,     12.59,    -99.00,      1.29,      6.22,      0.00,    301.90,    340.05,    368.81,
  285.1024,     11.29,     12.59,    -99.00,      1.43,      6.06,      0.00,    301.90,    340.05,    368.81,
  285.1440,     11.29,     12.60,    -99.00,      1.58,      5.93,      0.00,    301.90,    340.05,    368.81,
  285.1859,     11.30,     12.61,    -99.00,      1.80,      5.71,      0.00,    301.90,    340.05,    368.81,
  285.2275,     11.30,     12.61,    -99.00,      1.95,      5.56,      0.00,    301.90,    340.05,    368.81,
  285.2689,     11.29,     12.62,    -99.00,      1.96,      5.55,      0.00,    301.90,    340.05,    368.81,
  285.3108,     11.29,     12.62,    -99.00,      2.13,      5.38,      0.00,    301.90,    340.05,    368.81,
  285.3523,     11.29,     12.61,    -99.00,      2.13,      5.38,      0.00,    301.90,    340.05,    368.81,
  285.3942,     11.28,     12.63,    -99.00,      2.11,      5.40,      0.00,    301.90,    340.05,    368.81,
  285.4359,     11.28,     12.62,    -99.00,      1.99,      5.52,      0.00,    301.90,    340.05,    368.81,
  285.4776,     11.28,     12.61,    -99.00,      1.96,      5.54,      0.00,    301.90,    340.05,    368.81,
  285.5196,     11.29,     12.61,    -99.00,      1.93,      5.58,      0.00,    301.90,    340.05,    368.81,
  285.5610,     11.28,     12.61,    -99.00,      1.79,      5.71,      0.00,    301.90,    340.05,    368.81,
  285.6027,     11.29,     12.60,    -99.00,      1.90,      5.60,      0.00,    301.90,    340.05,    368.81,
  285.6445,     11.29,     12.60,    -99.00,      1.90,      5.60,      0.00,    301.90,    340.05,    368.81,
  285.6862,     11.29,     12.60,    -99.00,      2.07,      5.44,      0.00,    301.90,    340.05,    368.81,
  285.7280,     11.30,     12.59,    -99.00,      2.05,      5.43,      0.00,    301.90,    340.05,    368.81,
  285.7695,     11.29,     12.59,    -99.00,      2.17,      5.36,      0.00,    301.90,    340.05,    368.81,
  285.8111,     11.29,     12.58,    -99.00,      2.14,      5.35,      0.00,    301.90,    340.05,    368.81,
  285.8528,     11.29,     12.58,    -99.00,      2.23,      5.28,      0.00,    301.90,    340.05,    368.81,
  285.8947,     11.29,     12.56,    -99.00,      2.20,      5.30,      0.00,    301.90,    340.05,    368.81,
  285.9364,     11.29,     12.55,    -99.00,      2.30,      5.21,      0.00,    301.90,    340.05,    368.81,
  285.9782,     11.29,     12.55,    -99.00,      2.29,      5.22,      0.00,    301.90,    340.05,    368.81,
  286.0198,     11.30,     12.55,    -99.00,      2.29,      5.22,      0.00,    301.90,    340.05,    368.81,
  286.0613,     11.30,     12.56,    -99.00,      2.30,      5.21,      0.00,    301.90,    340.05,    368.81,
  286.1030,     11.30,     12.57,    -99.00,      2.45,      5.06,      0.00,    301.90,    340.05,    368.81,
  286.1449,     11.30,     12.57,    -99.00,      2.48,      5.03,      0.00,    301.90,    340.05,    368.81,
  286.1865,     11.30,     12.56,    -99.00,      2.49,      5.02,      0.00,    301.90,    340.05,    368.81,
  286.2282,     11.30,     12.56,    -99.00,      2.46,      5.05,      0.00,    301.90,    340.05,    368.81,
  286.2698,     11.30,     12.55,    -99.00,      2.44,      5.07,      0.00,    301.90,    340.05,    368.81,
  286.3117,     11.30,     12.55,    -99.00,      2.42,      5.08,      0.00,    301.90,    340.05,    368.81,
  286.3537,     11.30,     12.55,    -99.00,      2.42,      5.09,      0.00,    301.90,    340.05,    368.81,
  286.3952,     11.31,     12.54,    -99.00,      2.27,      5.21,      0.00,    301.90,    340.05,    368.81,
  286.4371,     11.31,     12.56,    -99.00,      2.08,      5.45,      0.00,    301.90,    340.05,    368.81,
  286.4788,     11.32,     12.56,    -99.00,      2.14,      5.36,      0.00,    301.90,    340.05,    368.81,
  286.5201,     11.32,     12.57,    -99.00,      2.02,      5.46,      0.00,    301.90,    340.05,    368.81,
  286.5621,     11.32,     12.58,    -99.00,      1.98,      5.55,      0.00,    301.90,    340.05,    368.81,
  286.6038,     11.32,     12.59,    -99.00,      2.15,      5.33,      0.00,    301.90,    340.05,    368.81,
  286.6454,     11.32,     12.59,    -99.00,      2.19,      5.32,      0.00,    301.90,    340.05,    368.81,
  286.6868,     11.33,     12.59,    -99.00,      2.20,      5.30,      0.00,    301.90,    340.05,    368.81,
  286.7286,     11.32,     12.60,    -99.00,      2.20,      5.31,      0.00,    301.90,    340.05,    368.81,
  286.7704,     11.32,     12.60,    -99.00,      2.34,      5.16,      0.00,    301.90,    340.05,    368.81,
  286.8118,     11.32,     12.60,    -99.00,      2.36,      5.15,      0.00,    301.90,    340.05,    368.81,
  286.8536,     11.32,     12.60,    -99.00,      2.34,      5.17,      0.00,    301.90,    340.05,    368.81,
  286.8953,     11.31,     12.60,    -99.00,      2.50,      5.01,      0.00,    301.90,    340.05,    368.81,
  286.9369,     11.32,     12.61,    -99.00,      2.50,      5.01,      0.00,    301.90,    340.05,    368.81,
  286.9786,     11.32,     12.60,    -99.00,      2.48,      5.02,      0.00,    301.90,    340.05,    368.81,
  287.0204,     11.32,     12.61,    -99.00,      2.53,      4.97,      0.00,    301.90,    340.05,    368.81,
  287.0622,     11.33,     12.62,    -99.00,      2.58,      4.92,      0.00,    301.90,    340.05,    368.81,
  287.1038,     11.33,     12.63,    -99.00,      2.63,      4.88,      0.00,    301.90,    340.05,    368.81,
  287.1458,     11.33,     12.63,    -99.00,      2.65,      4.85,      0.00,    301.90,    340.05,    368.81,
  287.1872,     11.33,     12.62,    -99.00,      2.65,      4.86,      0.00,    301.90,    340.05,    368.81,
  287.2291,     11.32,     12.61,    -99.00,      2.62,      4.87,      0.00,    301.90,    340.05,    368.81,
  287.2706,     11.32,     12.60,    -99.00,      2.70,      4.81,      0.00,    301.90,    340.05,    368.81,
  287.3123,     11.33,     12.59,    -99.00,      2.65,      4.86,      0.00,    301.90,    340.05,    368.81,
  287.3540,     11.33,     12.57,    -99.00,      2.59,      4.92,      0.00,    301.90,    340.05,    368.81,
  287.3956,     11.33,     12.56,    -99.00,      2.54,      4.97,      0.00,    301.90,    340.05,    368.81,
