$Lewiston 2019 withdrawals YC 06/15/22,,,
",,,",,,
Julian Day,Fish Hatchery,Power Plant + River,Clear Creek Intake
28.375,1.6982264,6.8212339,0.933617
28.417,1.6982264,6.8212339,0.9307304
28.458,1.6982264,6.8212339,0.914656
28.5,1.6982264,6.8212339,0.9024304
28.542,1.6982264,6.8212339,0.9405788
28.583,1.6982264,6.8212339,0.9264005
28.625,1.6982264,6.8212339,0.9081753
28.667,1.6982264,6.8212339,0.9041001
28.708,1.6982264,6.8212339,0.9084017
28.75,1.6982264,6.8212339,0.9350603
28.792,1.6982264,6.8212339,0.9372111
28.833,1.6982264,6.8212339,0.9443993
28.875,1.6935003,6.8023578,0.9299946
28.917,1.7029525,6.8400817,0.9398713
28.958,1.6982264,6.8212339,0.9480217
29,1.6982264,6.8212339,0.909845
29.042,1.6935003,6.8023578,0.9108355
29.083,1.7029525,6.8400817,0.9369847
29.125,1.6982264,6.8212339,0.9338717
29.167,1.6982264,6.8212339,0.9307304
29.208,1.6935003,6.8023578,0.9204292
29.25,1.7029525,6.8400817,0.9211367
29.292,1.6935003,6.8023578,0.8976194
29.333,1.6982264,6.8212339,0.9141749
29.375,1.6982264,6.8212339,0.9218725
29.417,1.7029525,3.905966,0.9091375
29.458,1.6935003,2.8508288,0.9149107
29.5,1.6982264,2.8586962,0.8976194
29.542,1.6982264,2.8586962,0.9189859
29.583,1.6982264,2.8586962,0.919467
29.625,1.6982264,2.8586962,0.9278721
29.667,1.6982264,2.8586962,0.9321737
29.708,1.6982264,2.8586962,0.9120241
29.75,1.6982264,2.8586962,0.9045812
29.792,1.6982264,2.8586962,0.9278721
29.833,1.6982264,2.8586962,0.9120241
29.875,1.6982264,2.8586962,0.9515026
29.917,1.6982264,2.8586962,0.9061377
29.958,1.6982264,2.8586962,0.9060245
30,1.6982264,2.8586962,0.9408052
30.042,1.6982264,2.8586962,0.945503
30.083,1.6982264,2.8586962,0.9748784
30.125,1.6982264,2.8586962,0.9085432
30.167,1.6982264,2.8586962,0.9355131
30.208,1.6982264,2.8586962,0.9229479
30.25,1.6982264,2.8586962,2.2952998
30.292,1.6982264,2.8586962,3.6188059
30.333,1.6982264,2.8586962,3.5620644
30.375,1.6982264,2.8586962,1.2189093
30.417,1.6982264,2.8586962,0.8814318
30.458,1.6982264,2.8586962,0.9329095
30.5,1.6982264,2.8586962,0.8923273
30.542,1.6982264,2.8586962,0.9723597
30.583,1.6982264,2.8586962,0.9147692
30.625,1.6982264,2.8586962,0.9276174
30.667,1.6982264,2.8586962,0.9266835
30.708,1.6982264,2.8586962,0.9112883
30.75,1.6982264,2.8586962,0.9122505
30.792,1.6982264,2.8586962,0.925693
30.833,1.6982264,2.8586962,0.883243
30.875,1.6982264,2.8586962,0.9273627
30.917,1.6935003,2.8508288,0.9182784
30.958,1.7029525,2.8665636,0.9050623
31,1.6982264,2.8586962,0.8834694
31.042,1.6982264,2.8586962,0.9125052
31.083,1.6935003,2.8508288,0.9264288
31.125,1.6982264,2.8586962,0.9331359
31.167,1.7029525,2.8665636,0.9261741
31.208,1.6982264,2.8586962,0.9055434
31.25,1.6935003,2.8508288,0.8976477
31.292,1.6982264,2.8586962,0.9182784
31.333,1.6982264,2.8586962,0.9345792
31.375,1.7029525,2.8665636,0.9187312
31.417,1.6982264,2.8586962,0.9403241
31.458,1.6935003,2.8508288,0.8988363
31.5,1.6982264,2.8586962,0.8976194
31.542,1.6982264,2.8586962,0.897393
31.583,1.6982264,2.8586962,0.9400977
31.625,1.6982264,2.8586962,0.9480217
31.667,1.6982264,2.8586962,2.2506707
31.708,1.6982264,2.8586962,3.6692082
31.75,1.6982264,2.8586962,9.0031356
31.792,1.6982264,2.8586962,11.5731435
31.833,1.6982264,2.8586962,4.2755357
31.875,1.6982264,2.8586962,3.5912134
31.917,1.6982264,2.8586962,1.1195763
31.958,1.6982264,2.8586962,0.9110619
32,1.6982264,2.8586962,0.8985816
32.042,1.6982264,2.8586962,0.9105808
32.083,1.6982264,2.8586962,0.8759133
32.125,1.6982264,2.8586962,0.8998834
32.167,1.6982264,2.8586962,0.8976477
32.208,1.6982264,2.8586962,0.9175426
32.25,1.6982264,2.8586962,0.9109487
32.292,1.6982264,2.8586962,0.9130995
32.333,1.6982264,2.8586962,0.9162125
32.375,1.6982264,2.8586962,0.9360225
32.417,1.6982264,2.8586962,0.9247308
32.458,1.6982264,2.8586962,0.9280985
32.5,1.6982264,2.8586962,0.9210235
32.542,1.6982264,2.8586962,0.9224668
32.583,1.6982264,2.8586962,0.921165
32.625,1.6982264,2.8586962,2.4008588
32.667,1.6982264,2.8586962,13.0757037
32.708,1.6982264,2.8586962,14.5165133
32.75,1.6982264,2.8586962,38.4518609
32.792,1.6982264,2.8586962,38.8848509
32.833,1.6982264,2.8586962,39.158993
32.875,1.6982264,2.8586962,37.6891476
32.917,1.6982264,2.8586962,13.9080067
32.958,1.6982264,2.8586962,3.9921395
33,1.6935003,2.8508288,1.3400616
33.042,1.7029525,2.8665636,0.9360225
33.083,1.6982264,2.8586962,0.9098733
33.125,1.6982264,2.8586962,0.9410599
33.167,1.6935003,2.8508288,0.96503
33.208,1.6982264,2.8586962,0.9427296
33.25,1.6982264,2.8586962,0.8882804
33.292,1.7029525,2.8665636,0.9197217
33.333,1.6982264,2.8586962,0.9245044
33.375,1.6935003,2.8508288,0.8716966
33.417,1.6982264,2.8586962,0.9142032
33.458,1.7029525,2.8665636,0.924278
33.5,1.6982264,2.8586962,0.914656
33.542,1.6935003,2.8508288,0.9172879
33.583,1.6982264,2.8586962,0.8858466
33.625,1.6982264,2.8586962,0.9120241
33.667,1.6982264,2.8586962,0.902204
33.708,1.6982264,2.8586962,5.1107253
33.75,1.6982264,2.8586962,40.6690244
33.792,1.6982264,2.8586962,42.6333557
33.833,1.6982264,2.8586962,40.6832876
33.875,1.6982264,2.8586962,41.0291136
33.917,1.6982264,2.8586962,39.1355889
33.958,1.6982264,2.8586962,3.0453347
34,1.6982264,2.8586962,0.9167219
34.042,1.6982264,2.8586962,0.9194387
34.083,1.6982264,2.8586962,0.9219857
34.125,1.6982264,2.8586962,0.9266552
34.167,1.6982264,2.8586962,0.9266552
34.208,1.6982264,2.8586962,0.9128731
34.25,1.6982264,2.8586962,0.933617
34.292,1.6982264,2.8586962,0.9163257
34.333,1.6982264,2.8586962,0.9266552
34.375,1.6982264,2.8586962,2.2768199
34.417,1.6982264,2.8586962,3.6109951
34.458,1.6982264,2.8586962,3.4651369
34.5,1.6982264,2.8586962,3.4079143
34.542,1.6982264,2.8586962,3.2483589
34.583,1.6982264,2.8586962,3.246293
34.625,1.6982264,2.8586962,3.2280678
34.667,1.6982264,2.8586962,3.229879
34.708,1.6982264,2.8586962,4.7918975
34.75,1.6982264,2.8586962,37.899643
34.792,1.6982264,2.8586962,39.077206
34.833,1.6982264,2.8586962,37.6263782
34.875,1.6982264,2.8586962,3.1367437
34.917,1.6982264,2.8586962,0.9149107
34.958,1.6982264,2.8586962,0.9242497
35,1.6982264,2.8586962,0.9144013
35.042,1.6982264,2.8586962,0.9264288
35.083,1.6982264,2.8586962,0.9528044
35.125,1.6935003,2.8508288,0.9479934
35.167,1.6982264,2.8586962,0.9479934
35.208,1.7029525,2.8665636,0.933617
35.25,1.6982264,2.8586962,0.9429843
35.292,1.6982264,2.8586962,0.9314662
35.333,1.6935003,2.8508288,0.9312115
35.375,1.6982264,2.8586962,0.9074678
35.417,1.7029525,2.8665636,0.9045812
35.458,1.6982264,2.8586962,0.9499178
35.5,1.6935003,2.8508288,0.9173162
35.542,1.6982264,2.8586962,0.9264288
35.583,1.7029525,2.8665636,0.9096186
35.625,1.6935003,2.8508288,0.9266835
35.667,1.6982264,2.8586962,2.13382
35.708,1.6982264,2.8586962,4.8430073
35.75,1.7029525,2.8665636,38.0560571
35.792,1.6935003,2.8508288,39.127863
35.833,1.6982264,2.8586962,42.1883382
35.875,1.6982264,2.8586962,42.1124376
35.917,1.6982264,2.8586962,37.5389878
35.958,1.6982264,2.8586962,3.2243322
36,1.6982264,2.8586962,0.9268816
36.042,1.6982264,2.8586962,0.9594266
36.083,1.6982264,2.8586962,0.9145428
36.125,1.6982264,2.8586962,0.9029115
36.167,1.6982264,2.8586962,0.9134674
36.208,1.6982264,2.8586962,0.9222404
36.25,1.6982264,2.8586962,0.9204292
36.292,1.6982264,2.8586962,0.9403241
36.333,1.6982264,2.8586962,0.9284664
36.375,1.6982264,2.8586962,2.7571841
36.417,1.6982264,2.8586962,15.241531
36.458,1.6982264,2.8586962,15.6174116
36.5,1.6982264,2.8586962,15.6670215
36.542,1.6982264,2.8586962,2.3186756
36.583,1.6982264,2.8586962,0.9109487
36.625,1.6982264,2.8586962,0.9765481
36.667,1.6982264,2.8586962,0.9547288
36.708,1.6982264,2.8586962,0.9502857
36.75,1.6982264,2.8586962,0.9320605
36.792,1.6982264,2.8586962,0.9470595
36.833,1.6982264,2.8586962,0.9338434
36.875,1.6982264,2.8586962,0.9262024
36.917,1.6982264,2.8586962,0.9266552
36.958,1.6982264,2.8586962,0.9552099
37,1.6982264,2.8586962,0.9048359
37.042,1.6982264,2.8586962,0.9264288
37.083,1.6982264,2.8586962,0.919467
37.125,1.6982264,2.8586962,0.933617
37.167,1.6982264,2.8586962,0.9552099
37.208,1.6935003,2.8508288,0.9554646
37.25,1.7029525,2.8665636,0.9480217
37.292,1.6982264,2.8586962,0.9696146
37.333,1.6982264,2.8586962,0.9266835
37.375,1.6982264,2.8586962,0.9480217
37.417,1.6935003,2.8508288,0.9333906
37.458,1.6982264,2.8586962,0.9338434
37.5,1.7029525,2.8665636,0.9626528
37.542,1.6982264,2.8586962,0.8983552
37.583,1.6935003,2.8508288,0.9400977
37.625,1.6982264,2.8586962,0.9408335
37.667,1.6982264,2.8586962,0.9340981
37.708,1.7029525,2.8665636,0.9479934
37.75,1.6982264,2.8586962,0.9626528
37.792,1.6935003,2.8508288,0.9264288
37.833,1.6982264,2.8586962,0.9055717
37.875,1.6982264,2.8586962,0.945503
37.917,1.7029525,2.8665636,0.9426164
37.958,1.6935003,2.8508288,0.941541
38,1.6982264,2.8586962,0.9338717
38.042,1.6982264,2.8586962,0.9442861
38.083,1.6982264,2.8586962,0.9454747
38.125,1.6982264,2.8586962,0.9245044
38.167,1.6982264,2.8586962,0.9199481
38.208,1.6982264,2.8586962,0.9442861
38.25,1.6982264,2.8586962,0.947767
38.292,1.6982264,2.8586962,0.9552099
38.333,1.6982264,2.8586962,0.9492103
38.375,1.6982264,2.8586962,0.9294003
38.417,1.6982264,2.8586962,0.939843
38.458,1.6982264,2.8586962,0.9596813
38.5,1.6982264,2.8586962,0.9485028
38.542,1.6982264,2.8586962,0.9291739
38.583,1.6982264,2.8586962,0.9397581
38.625,1.6982264,2.8586962,0.9477953
38.667,1.6982264,2.8586962,7.3098617
38.708,1.6982264,2.8586962,23.2245648
38.75,1.6982264,2.8586962,3.5624323
38.792,1.6982264,2.8586962,3.9621698
38.833,1.6982264,2.8586962,3.5283308
38.875,1.6982264,2.8586962,3.5693658
38.917,1.6982264,2.8586962,3.5607343
38.958,1.6982264,2.8586962,3.5439524
39,1.6982264,2.8586962,3.5053229
39.042,1.6982264,2.8586962,1.2117211
39.083,1.6982264,2.8586962,0.8904312
39.125,1.6982264,2.8586962,0.8971383
39.167,1.6982264,2.8586962,0.9264005
39.208,1.6982264,2.8586962,0.9000249
39.25,1.6982264,2.8586962,0.9168068
39.292,1.6982264,2.8586962,0.9122505
39.333,1.6982264,2.8586962,0.9048076
39.375,1.6982264,2.8586962,0.919467
39.417,1.6935003,2.8508288,0.9192406
39.458,1.7029525,2.8665636,0.9192406
39.5,1.6982264,2.8586962,0.9479934
39.542,1.6982264,2.8586962,0.9295418
39.583,1.6935003,2.8508288,0.8877993
39.625,1.6982264,2.8586962,0.8760265
39.667,1.7029525,2.8665636,0.9048076
39.708,1.6982264,2.8586962,0.8933178
39.75,1.6935003,2.8508288,0.8983269
39.792,1.6982264,2.8586962,0.8906576
39.833,1.7029525,2.8665636,0.8947328
39.875,1.6982264,2.8586962,0.9480217
39.917,1.6935003,2.8508288,0.9192123
39.958,1.6982264,2.8586962,0.9125052
40,1.6982264,2.8586962,0.887205
40.042,1.7029525,2.8665636,0.9181086
40.083,1.6935003,2.8508288,0.9192123
40.125,1.6982264,2.8586962,0.8942517
40.167,1.6982264,2.8586962,0.944654
40.208,1.6982264,2.8586962,0.9380601
40.25,1.6982264,2.8586962,0.9304757
40.292,1.6982264,2.8586962,0.9482481
40.333,1.6982264,2.8586962,0.9505404
40.375,1.6982264,2.8586962,0.9045812
40.417,1.6982264,2.8586962,0.9166936
40.458,1.6982264,2.8586962,0.9048359
40.5,1.6982264,2.8586962,0.919467
40.542,1.6982264,2.8586962,0.921731
40.583,1.6982264,2.8586962,0.9048359
40.625,1.6982264,2.8586962,0.9164672
40.667,1.6982264,2.8586962,0.8978741
40.708,1.6982264,2.8586962,0.8949875
40.75,1.6982264,2.8586962,0.9117694
40.792,1.6982264,2.8586962,0.9149107
40.833,1.6982264,2.8586962,0.8947328
40.875,1.6982264,2.8586962,0.8616501
40.917,1.6982264,2.8586962,0.8930631
40.958,1.6982264,2.8586962,0.9050623
41,1.6982264,2.8586962,0.914656
41.042,1.6982264,2.8586962,0.9285513
41.083,1.6982264,2.8586962,0.9338434
41.125,1.6982264,2.8586962,0.9026568
41.167,1.6982264,2.8586962,0.8949875
41.208,1.6982264,2.8586962,0.8952422
41.25,1.6982264,2.8586962,0.9360225
41.292,1.6982264,2.8586962,0.9216178
41.333,1.6982264,2.8586962,0.9242497
41.375,1.6982264,2.8586962,0.9120241
41.417,1.6982264,2.8586962,0.906732
41.458,1.6982264,2.8586962,0.933617
41.5,1.6982264,2.8586962,0.8954686
41.542,1.6935003,2.8508288,0.8762812
41.583,1.6982264,2.8586962,0.9261741
41.625,1.7029525,2.8665636,0.8976477
41.667,1.6982264,2.8586962,0.8901765
41.708,1.6982264,2.8586962,0.9408052
41.75,1.6935003,2.8508288,0.9192406
41.792,1.7029525,2.8665636,0.9120241
41.833,1.6982264,2.8586962,0.9134674
41.875,1.6982264,2.8586962,0.9312398
41.917,1.6935003,2.8508288,0.9278721
41.958,1.6982264,2.8586962,0.9169483
42,1.7029525,2.8665636,0.8999117
42.042,1.6935003,2.8508288,0.9120241
42.083,1.6982264,2.8586962,0.9213631
42.125,1.6982264,2.8586962,0.8996853
42.167,1.7029525,2.8665636,0.9226932
42.208,1.6935003,2.8508288,0.9552099
42.25,1.7029525,2.8665636,0.9120241
42.292,1.6935003,2.8508288,0.9549552
42.333,1.6982264,2.8586962,0.9179105
42.375,1.6982264,2.8586962,0.9449087
42.417,1.6982264,2.8586962,0.8930631
42.458,1.6982264,2.8586962,0.9056566
42.5,1.6982264,2.8586962,0.8960912
42.542,1.6982264,2.8586962,0.9261741
42.583,1.6982264,2.8586962,0.8839505
42.625,1.6982264,2.8586962,0.9207971
42.667,1.6982264,2.8586962,0.9102412
42.708,1.6982264,2.8586962,0.8962044
42.75,1.6982264,2.8586962,0.9052887
42.792,1.6982264,2.8586962,0.8981005
42.833,1.6982264,2.8586962,0.8829883
42.875,1.6982264,2.8586962,0.9261741
42.917,1.6982264,2.8586962,0.9266552
42.958,1.6982264,2.8586962,0.8983552
43,1.6982264,2.8586962,2.0951905
43.042,1.6982264,2.8586962,3.6183531
43.083,1.6982264,2.8586962,1.2832069
43.125,1.6982264,2.8586962,0.9329095
43.167,1.6982264,2.8586962,0.9113166
43.208,1.6982264,2.8586962,0.9120241
43.25,1.6982264,2.8586962,0.8978741
43.292,1.6982264,2.8586962,0.8762812
43.333,1.6982264,2.8586962,0.9413146
43.375,1.6982264,2.8586962,0.9192123
43.417,1.6982264,2.8586962,0.897393
43.458,1.6982264,2.8586962,0.9050623
43.5,1.6982264,2.8586962,0.9252119
43.542,1.6982264,2.8586962,0.9189859
43.583,1.6982264,2.8586962,0.9122505
43.625,1.6982264,2.8586962,0.933617
43.667,1.6982264,2.8586962,0.9122505
43.708,1.6982264,2.8586962,0.9045812
43.75,1.6935003,2.8508288,0.9045812
43.792,1.7029525,2.8665636,0.9482481
43.833,1.6982264,2.8586962,0.911543
43.875,1.6982264,2.8586962,0.933617
43.917,1.6935003,2.8508288,0.9338717
43.958,1.6982264,2.8586962,0.937579
44,1.7029525,2.8665636,0.9224668
44.042,1.6982264,2.8303962,0.9487575
44.083,1.6935003,2.8508288,0.9408052
44.125,1.6982264,2.8586962,0.9229479
44.167,1.7029525,2.8665636,0.9507668
44.208,1.6935003,2.8508288,0.9343528
44.25,1.6982264,2.8586962,0.925127
44.292,1.7029525,2.8665636,0.9344377
44.333,1.6982264,2.8586962,0.9408052
44.375,1.6935003,2.8508288,0.9243912
44.417,1.6982264,2.8586962,0.9170615
44.458,1.6982264,2.8586962,2.0011213
44.5,1.6982264,2.8586962,3.3931417
44.542,1.6982264,2.8586962,3.2494343
44.583,1.6982264,2.8586962,3.3723695
44.625,1.6982264,2.8586962,1.1548381
44.667,1.6982264,2.8586962,0.9444276
44.708,1.6982264,2.8586962,0.9480217
44.75,1.6982264,2.8586962,0.9552099
44.792,1.6982264,2.8586962,0.9408335
44.833,1.6982264,2.8586962,0.9494367
44.875,1.6982264,2.8586962,0.9309568
44.917,1.6982264,2.8586962,0.9137221
44.958,1.6982264,2.8586962,0.9389091
45,1.6982264,2.8586962,0.9506536
45.042,1.6982264,2.8586962,0.9408052
45.083,1.6982264,2.8586962,0.9043265
45.125,1.6982264,2.8586962,0.9268816
45.167,1.6982264,2.8586962,0.933617
45.208,1.6982264,2.8586962,0.9237686
45.25,1.6982264,2.8586962,0.923995
45.292,1.6982264,2.8586962,0.9285513
45.333,1.6982264,2.8586962,0.9067603
45.375,1.6982264,2.8586962,0.9365036
45.417,1.6982264,2.8586962,0.8923273
45.458,1.6982264,2.8586962,0.9552099
45.5,1.6982264,2.8586962,0.9144013
45.542,1.6982264,2.8586962,0.9170615
45.583,1.6982264,2.8586962,0.9333906
45.625,1.6982264,2.8586962,0.9290607
45.667,1.6982264,2.8586962,0.9237686
45.708,1.6982264,2.8586962,2.0932661
45.75,1.6982264,2.8586962,6.4378821
45.792,1.6982264,2.8586962,37.893134
45.833,1.6982264,2.8586962,3.3265518
45.875,1.6982264,2.8586962,0.9158446
45.917,1.6935003,2.8508288,0.9487292
45.958,1.7029525,2.8665636,0.925693
46,1.6982264,2.8586962,2.1551582
46.042,1.6982264,2.8586962,2.9916213
46.083,1.6935003,2.8508288,2.9806975
46.125,1.7029525,2.8665636,3.0798041
46.167,1.6982264,2.8586962,3.0748799
46.208,1.6935003,2.8508288,3.0611827
46.25,1.6982264,2.8586962,3.1079909
46.292,1.6982264,2.8586962,5.2495934
46.333,1.7029525,2.8665636,3.5975526
46.375,1.6982264,2.8586962,2.9495958
46.417,1.6935003,2.8508288,5.3622274
46.458,1.6982264,2.8586962,3.6657273
46.5,1.6982264,2.8586962,4.1349413
46.542,1.6982264,2.8586962,8.3647159
46.583,1.6982264,2.8586962,3.3963962
46.625,1.6982264,2.8586962,5.123149
46.667,1.6982264,2.8586962,4.3630959
46.708,1.6982264,2.8586962,7.7268905
46.75,1.6982264,2.8586962,14.4660261
46.792,1.6982264,2.8586962,36.9833739
46.833,1.6982264,2.8586962,14.2746615
46.875,1.6982264,2.8586962,6.6555091
46.917,1.6982264,2.8586962,5.9112191
46.958,1.6982264,2.8586962,3.49788
47,1.6982264,2.8586962,3.4028486
47.042,1.6982264,2.8586962,1.2112117
47.083,1.6982264,2.8303962,0.8899501
47.125,1.6982264,2.8586962,0.909845
47.167,1.6982264,2.8586962,0.9139202
47.208,1.6982264,2.8586962,0.9120241
47.25,1.6982264,2.8586962,0.9218725
47.292,1.6982264,2.8586962,0.9312115
47.333,1.6982264,2.8586962,0.9106091
47.375,1.6982264,2.8586962,0.8873182
47.417,1.6982264,2.8586962,0.9076942
47.458,1.6982264,2.8586962,0.9266835
47.5,1.6982264,2.8586962,0.9137221
47.542,1.6982264,2.8586962,0.9103544
47.583,1.6982264,2.8586962,0.9067603
47.625,1.6982264,2.8586962,0.8909123
47.667,1.6982264,2.8586962,0.9050623
47.708,1.6982264,2.8586962,2.1884956
47.75,1.6982264,2.8586962,3.1418094
47.792,1.6982264,2.8586962,3.0448819
47.833,1.6935003,2.8508288,3.0933315
47.875,1.7029525,2.8665636,1.1961278
47.917,1.6982264,2.8586962,0.9192123
47.958,1.6982264,2.8586962,0.9048076
48,1.6935003,2.8508288,0.9211367
48.042,1.7029525,2.8665636,0.9170615
48.083,1.6982264,2.8586962,0.8978741
48.125,1.6982264,2.8586962,0.911543
48.167,1.6935003,2.8508288,0.920882
48.208,1.6982264,2.8586962,0.9380601
48.25,1.6982264,2.8586962,0.9493235
48.292,1.6982264,2.8586962,0.9241365
48.333,1.6982264,2.8586962,0.9489556
48.375,1.7029525,2.8665636,0.9207688
48.417,1.6935003,2.8508288,0.9408052
48.458,1.6982264,2.8586962,0.9023172
48.5,1.6982264,2.8586962,0.9048359
48.542,1.7029525,2.8665636,0.929655
48.583,1.6935003,2.8508288,0.9331359
48.625,1.6982264,2.8586962,0.9308719
48.667,1.6982264,2.8586962,0.9038737
48.708,1.6982264,2.8586962,0.8929499
48.75,1.6982264,2.8586962,0.9472859
48.792,1.6982264,2.8586962,0.90277
48.833,1.6982264,2.8586962,0.9127599
48.875,1.6982264,2.8586962,0.9338434
48.917,1.6982264,2.8586962,0.9279853
48.958,1.6982264,2.8586962,0.9104959
49,1.6982264,2.8586962,0.9048076
49.042,1.6982264,2.8586962,0.8904312
49.083,1.6982264,2.8586962,0.8904312
49.125,1.6982264,2.8586962,0.9628792
49.167,1.6982264,2.8586962,0.9623981
49.208,1.6982264,2.8586962,0.9542477
49.25,1.6982264,2.8586962,0.8760265
49.292,1.6982264,2.8586962,0.9120241
49.333,1.6982264,2.8586962,0.9192123
49.375,1.6982264,2.8586962,0.9408052
49.417,1.6982264,2.8586962,0.9479934
49.458,1.6982264,2.8586962,0.9343528
49.5,1.6982264,2.8586962,0.9048076
49.542,1.6982264,2.8586962,0.8904312
49.583,1.6982264,2.8586962,0.8911387
49.625,1.6982264,2.8586962,0.9396166
49.667,1.6982264,2.8586962,0.8916198
49.708,1.6982264,2.8586962,0.9175426
49.75,1.6935003,2.8508288,0.933617
49.792,1.7029525,2.8665636,0.9261741
49.833,1.6982264,2.8586962,0.8839505
49.875,1.6982264,2.8586962,0.9209103
49.917,1.6935003,2.8508288,0.9316926
49.958,1.7029525,2.8665636,0.9057698
50,1.6982264,2.8586962,0.9197217
50.042,1.6982264,2.8586962,0.9252119
50.083,1.6935003,2.8508288,0.9331359
50.125,1.6982264,2.8586962,0.9052887
50.167,1.6982264,2.8586962,0.9023172
50.208,1.7029525,2.8665636,0.9286928
50.25,1.6935003,2.8508288,0.9303625
50.292,1.6982264,2.8586962,0.9271363
50.333,1.6982264,2.8586962,0.9001381
50.375,1.6982264,2.8586962,0.9408052
50.417,1.6982264,2.8586962,0.9243912
50.458,1.6982264,2.8586962,0.9403241
50.5,1.6982264,2.8586962,0.9135806
50.542,1.6982264,2.8586962,0.9057698
50.583,1.6982264,2.8586962,0.9121373
50.625,1.6982264,2.8586962,0.9175426
50.667,1.6982264,2.8586962,0.911543
50.708,1.6982264,2.8586962,0.9373243
50.75,1.6982264,2.8586962,0.9037322
50.792,1.6982264,2.8586962,0.8949875
50.833,1.6982264,2.8586962,0.9564268
50.875,1.6982264,2.8586962,0.917769
50.917,1.6982264,2.8586962,0.9033643
50.958,1.6982264,2.8586962,0.900506
51,1.6982264,2.8586962,0.8947611
51.042,1.6982264,2.8586962,0.8997702
51.083,1.6982264,2.8586962,0.9033643
51.125,1.6982264,2.8586962,0.933617
51.167,1.6982264,2.8586962,0.9405788
51.208,1.6982264,2.8586962,0.9242497
51.25,1.6982264,2.8586962,0.9232875
51.292,1.6982264,2.8586962,0.9156182
51.333,1.6982264,2.8586962,0.913241
51.375,1.6982264,2.8586962,0.92258
51.417,1.6982264,2.8586962,0.9108072
51.458,1.6982264,2.8586962,0.9096186
51.5,1.6982264,2.8586962,0.889469
51.542,1.6982264,2.8586962,0.9060245
51.583,1.6982264,2.8586962,0.9120241
51.625,1.6982264,2.8586962,0.9108355
51.667,1.6982264,2.8586962,0.8937989
51.708,1.6982264,2.8586962,0.9237969
51.75,1.6935003,2.8508288,0.897393
51.792,1.7029525,2.8665636,0.9002796
51.833,1.6982264,2.8586962,0.9237969
51.875,1.6982264,2.8586962,0.8930914
51.917,1.6935003,2.8508288,0.9048359
51.958,1.6982264,2.8586962,0.9333623
52,1.7029525,2.8665636,0.9134674
52.042,1.6982264,2.8586962,0.9321737
52.083,1.6982264,2.8586962,2.1318956
52.125,1.6935003,2.8508288,2.9323328
52.167,1.6982264,2.8586962,1.3236759
52.208,1.7029525,2.8665636,0.948616
52.25,1.6935003,2.8508288,0.930504
52.292,1.6982264,2.8586962,0.912392
52.333,1.6982264,2.8586962,0.9518422
52.375,1.6982264,2.8586962,0.8936574
52.417,1.6982264,2.8586962,0.9216178
52.458,1.6982264,2.8586962,0.9128731
52.5,1.6982264,2.8586962,0.9295418
52.542,1.6982264,2.8586962,0.910694
52.583,1.6982264,2.8586962,0.9128731
52.625,1.6982264,2.8586962,0.9120241
52.667,1.6982264,2.8586962,0.944654
52.708,1.6982264,2.8586962,0.9344377
52.75,1.6982264,2.8586962,0.9335038
52.792,1.6982264,2.8586962,0.8976194
52.833,1.6982264,2.8586962,0.9302493
52.875,1.6982264,2.8586962,0.9073263
52.917,1.6982264,2.8586962,0.9594266
52.958,1.6982264,2.8586962,0.933617
53,1.6982264,2.8586962,0.9264288
53.042,1.6982264,2.8586962,0.9103261
53.083,1.6982264,2.8586962,0.9192123
53.125,1.6982264,2.8586962,0.8904312
53.167,1.6982264,2.8586962,0.9136938
53.208,1.6982264,2.8586962,0.9552099
53.25,1.6982264,2.8586962,1.9720006
53.292,1.6982264,2.8586962,3.5178032
53.333,1.6982264,2.8586962,1.040874
53.375,1.6982264,2.8586962,0.9266552
53.417,1.6982264,2.8586962,0.9220989
53.458,1.6982264,2.8586962,0.9480217
53.5,1.6982264,2.8586962,0.9309568
53.542,1.6982264,2.8586962,0.947767
53.583,1.6982264,2.8586962,0.919467
53.625,1.6982264,2.8586962,0.9403241
53.667,1.6982264,2.8586962,0.9408052
53.708,1.6982264,2.8586962,0.9479934
53.75,1.6935003,2.8508288,0.9144296
53.792,1.7029525,2.8665636,0.9158729
53.833,1.6982264,2.8586962,0.9132127
53.875,1.6982264,2.8586962,0.9261741
53.917,1.6935003,2.8508288,0.9120241
53.958,1.7029525,2.8665636,0.9213631
54,1.6982264,2.8586962,0.9458426
54.042,1.6935003,2.8508288,0.955691
54.083,1.6982264,2.8586962,0.9408052
54.125,1.6982264,2.8586962,0.9311266
54.167,1.7029525,2.8665636,0.9286928
54.208,1.6935003,2.8508288,2.2004948
54.25,1.7029525,2.8665636,15.4489134
54.292,1.6935003,2.8508288,4.0255335
