$Trinity Lake Br3 inflow updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
352.5,5.918165086
352.542,5.918165086
352.583,5.918165086
352.625,5.918165086
352.667,5.918165086
352.708,5.918165086
352.75,5.918165086
352.792,5.918165086
352.833,5.918165086
352.875,5.918165086
352.917,5.918165086
352.958,5.918165086
353,4.247486904
353.042,4.247486904
353.083,4.247486904
353.125,4.247486904
353.167,4.247486904
353.208,4.247486904
353.25,4.247486904
353.292,4.247486904
353.333,4.247486904
353.375,4.247486904
353.417,4.247486904
353.458,4.247486904
353.5,4.247486904
353.542,4.247486904
353.583,4.247486904
353.625,4.247486904
353.667,4.247486904
353.708,4.247486904
353.75,4.247486904
353.792,4.247486904
353.833,4.247486904
353.875,4.247486904
353.917,4.247486904
353.958,4.247486904
354,4.190853745
354.042,4.190853745
354.083,4.190853745
354.125,4.190853745
354.167,4.190853745
354.208,4.190853745
354.25,4.190853745
354.292,4.190853745
354.333,4.190853745
354.375,4.190853745
354.417,4.190853745
354.458,4.190853745
354.5,4.190853745
354.542,4.190853745
354.583,4.190853745
354.625,4.190853745
354.667,4.190853745
354.708,4.190853745
354.75,4.190853745
354.792,4.190853745
354.833,4.190853745
354.875,4.190853745
354.917,4.190853745
354.958,4.190853745
355,3.341356364
355.042,3.341356364
355.083,3.341356364
355.125,3.341356364
355.167,3.341356364
355.208,3.341356364
355.25,3.341356364
355.292,3.341356364
355.333,3.341356364
355.375,3.341356364
355.417,3.341356364
355.458,3.341356364
355.5,3.341356364
355.542,3.341356364
355.583,3.341356364
355.625,3.341356364
355.667,3.341356364
355.708,3.341356364
355.75,3.341356364
355.792,3.341356364
355.833,3.341356364
355.875,3.341356364
355.917,3.341356364
355.958,3.341356364
356,2.576808722
356.042,2.576808722
356.083,2.576808722
356.125,2.576808722
356.167,2.576808722
356.208,2.576808722
356.25,2.576808722
356.292,2.576808722
356.333,2.576808722
356.375,2.576808722
356.417,2.576808722
356.458,2.576808722
356.5,2.576808722
356.542,2.576808722
356.583,2.576808722
356.625,2.576808722
356.667,2.576808722
356.708,2.576808722
356.75,2.576808722
356.792,2.576808722
356.833,2.576808722
356.875,2.576808722
356.917,2.576808722
356.958,2.576808722
357,1.75562792
357.042,1.75562792
357.083,1.75562792
357.125,1.75562792
357.167,1.75562792
357.208,1.75562792
357.25,1.75562792
357.292,1.75562792
357.333,1.75562792
357.375,1.75562792
357.417,1.75562792
357.458,1.75562792
357.5,1.75562792
357.542,1.75562792
357.583,1.75562792
357.625,1.75562792
357.667,1.75562792
357.708,1.75562792
357.75,1.75562792
357.792,1.75562792
357.833,1.75562792
357.875,1.75562792
357.917,1.75562792
357.958,1.75562792
358,5.550049554
358.042,5.550049554
358.083,5.550049554
358.125,5.550049554
358.167,5.550049554
358.208,5.550049554
358.25,5.550049554
358.292,5.550049554
358.333,5.550049554
358.375,5.550049554
358.417,5.550049554
358.458,5.550049554
358.5,5.550049554
358.542,5.550049554
358.583,5.550049554
358.625,5.550049554
358.667,5.550049554
358.708,5.550049554
358.75,5.550049554
358.792,5.550049554
358.833,5.550049554
358.875,5.550049554
358.917,5.550049554
358.958,5.550049554
359,2.690075039
359.042,2.690075039
359.083,2.690075039
359.125,2.690075039
359.167,2.690075039
359.208,2.690075039
359.25,2.690075039
359.292,2.690075039
359.333,2.690075039
359.375,2.690075039
359.417,2.690075039
359.458,2.690075039
359.5,2.690075039
359.542,2.690075039
359.583,2.690075039
359.625,2.690075039
359.667,2.690075039
359.708,2.690075039
359.75,2.690075039
359.792,2.690075039
359.833,2.690075039
359.875,2.690075039
359.917,2.690075039
359.958,2.690075039
360,1.698994761
360.042,1.698994761
360.083,1.698994761
360.125,1.698994761
360.167,1.698994761
360.208,1.698994761
360.25,1.698994761
360.292,1.698994761
360.333,1.698994761
360.375,1.698994761
360.417,1.698994761
360.458,1.698994761
360.5,1.698994761
360.542,1.698994761
360.583,1.698994761
360.625,1.698994761
360.667,1.698994761
360.708,1.698994761
360.75,1.698994761
360.792,1.698994761
360.833,1.698994761
360.875,1.698994761
360.917,1.698994761
360.958,1.698994761
361,1.642361603
361.042,1.642361603
361.083,1.642361603
361.125,1.642361603
361.167,1.642361603
361.208,1.642361603
361.25,1.642361603
361.292,1.642361603
361.333,1.642361603
361.375,1.642361603
361.417,1.642361603
361.458,1.642361603
361.5,1.642361603
361.542,1.642361603
361.583,1.642361603
361.625,1.642361603
361.667,1.642361603
361.708,1.642361603
361.75,1.642361603
361.792,1.642361603
361.833,1.642361603
361.875,1.642361603
361.917,1.642361603
361.958,1.642361603
362,1.812261079
362.042,1.812261079
362.083,1.812261079
362.125,1.812261079
362.167,1.812261079
362.208,1.812261079
362.25,1.812261079
362.292,1.812261079
362.333,1.812261079
362.375,1.812261079
362.417,1.812261079
362.458,1.812261079
362.5,1.812261079
362.542,1.812261079
362.583,1.812261079
362.625,1.812261079
362.667,1.812261079
362.708,1.812261079
362.75,1.812261079
362.792,1.812261079
362.833,1.812261079
362.875,1.812261079
362.917,1.812261079
362.958,1.812261079
363,1.387512389
363.042,1.387512389
363.083,1.387512389
363.125,1.387512389
363.167,1.387512389
363.208,1.387512389
363.25,1.387512389
363.292,1.387512389
363.333,1.387512389
363.375,1.387512389
363.417,1.387512389
363.458,1.387512389
363.5,1.387512389
363.542,1.387512389
363.583,1.387512389
363.625,1.387512389
363.667,1.387512389
363.708,1.387512389
363.75,1.387512389
363.792,1.387512389
363.833,1.387512389
363.875,1.387512389
363.917,1.387512389
363.958,1.387512389
364,1.189296333
364.042,1.189296333
364.083,1.189296333
364.125,1.189296333
364.167,1.189296333
364.208,1.189296333
364.25,1.189296333
364.292,1.189296333
364.333,1.189296333
364.375,1.189296333
364.417,1.189296333
364.458,1.189296333
364.5,1.189296333
364.542,1.189296333
364.583,1.189296333
364.625,1.189296333
364.667,1.189296333
364.708,1.189296333
364.75,1.189296333
364.792,1.189296333
364.833,1.189296333
364.875,1.189296333
364.917,1.189296333
364.958,1.189296333
365,1.812261079
365.042,1.812261079
365.083,1.812261079
365.125,1.812261079
365.167,1.812261079
365.208,1.812261079
365.25,1.812261079
365.292,1.812261079
365.333,1.812261079
365.375,1.812261079
365.417,1.812261079
365.458,1.812261079
365.5,1.812261079
365.542,1.812261079
365.583,1.812261079
365.625,1.812261079
365.667,1.812261079
365.708,1.812261079
365.75,1.812261079
365.792,1.812261079
365.833,1.812261079
365.875,1.812261079
365.917,1.812261079
365.958,1.812261079
366,0.679597905
