$Trinity Lake updated withdrawals year 2017 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
129.458,87.652175,70.8481727
129.5,129.9846734,71.0439804
129.542,130.2062907,71.043754
129.583,130.2432505,71.0433295
129.625,130.0241519,9.4723779
129.667,129.7030035,0.0283
129.708,129.6679115,0.0283
129.75,129.6733451,0.0283
129.792,129.6540162,0.0283
129.833,129.6419887,0.0283
129.875,129.6417057,0.0283
129.917,129.6151037,0.0283
129.958,129.6235088,0.0283
130,129.6088777,0.0283
130.042,129.5959446,0.0283
130.083,129.784932,46.3785494
130.125,130.1829715,71.0476877
130.167,130.2493067,71.0465274
130.208,130.1885183,71.0464425
130.25,128.3469524,71.0462727
130.292,128.1446074,71.0455369
130.333,127.8002813,70.8477482
130.375,128.2485533,71.2420238
130.417,115.6461954,70.8475784
130.458,115.4409921,71.2428728
130.5,115.0835348,71.0448294
130.542,128.7419921,70.8461917
130.583,155.369264,43.8096735
130.625,154.7458433,0.0283
130.667,154.2116525,6.1176676
130.708,154.8433368,71.0439521
130.75,155.0479175,71.0431314
130.792,155.4864543,71.2399579
130.833,155.0121746,71.0425654
130.875,154.6093524,70.8447201
130.917,155.0406727,71.0421126
130.958,156.0098062,71.0416881
131,155.0541435,71.04149
131.042,155.0276547,71.0408391
131.083,155.0057505,71.0405561
131.125,155.0342486,71.0401316
131.167,155.0439838,71.0393958
131.208,155.0250794,71.0383204
131.25,155.119658,71.0374714
131.292,155.0944144,71.0371318
131.333,154.997119,71.0369054
131.375,155.1385907,71.0367073
131.417,154.969668,26.6384787
131.458,154.7027424,0.0283
131.5,154.6704238,0.0283
131.542,154.6081072,0.0283
131.583,154.7010161,42.030311
131.625,154.9243314,71.0368205
131.667,154.9013235,71.0351508
131.708,155.0448328,71.034698
131.75,154.5911838,70.8365414
131.792,155.0575395,71.0330849
131.833,155.0600865,71.0326038
131.875,155.4747381,71.229402
131.917,154.6128333,70.8345321
131.958,154.9922797,71.0308775
132,155.0769533,71.0311605
132.042,155.1609194,71.0300851
132.083,154.9968643,71.0297172
132.125,155.1668058,71.0285852
132.167,155.0655484,71.027906
132.208,155.116545,71.0271419
132.25,155.0249662,71.0263778
132.292,153.3992444,71.0255005
132.333,150.9189758,71.0251043
132.375,149.5430581,71.0237459
132.417,152.2595751,71.023661
132.458,151.6640299,71.0222177
132.5,153.2566973,71.0200386
132.542,150.5795173,71.0189349
132.583,147.8054947,2.564546
132.625,148.6266192,0.0283
132.667,147.3471196,0.0283
132.708,147.5258058,61.1540643
132.75,150.8962226,71.2137238
132.792,154.4802761,71.0148597
132.833,154.5294049,70.8170427
132.875,155.0767269,71.0128221
132.917,152.1610345,71.0124542
132.958,149.7798725,71.0112373
133,150.4396304,71.0105298
133.042,151.2509348,71.0091997
133.083,153.0837277,71.2048376
133.125,154.8950409,71.007247
133.167,154.2441409,70.8086942
133.208,154.0389942,71.0048981
133.25,151.0724184,71.0040491
133.292,150.2623875,71.0024926
133.333,149.4842507,71.0006531
133.375,148.2764633,70.998757
133.417,153.2581406,70.9980495
133.458,153.6566329,70.9983608
133.5,152.4993893,70.9974835
133.542,153.1788157,70.9956157
133.583,146.7576306,70.9947667
133.625,148.8658391,70.9937479
133.667,147.546861,70.992248
133.708,148.2097036,70.9917669
133.75,151.9320592,70.9902387
133.792,155.2312449,70.9883709
133.833,155.0757081,70.9871257
133.875,155.0346731,70.9859088
133.917,155.142581,70.9849466
133.958,152.5872891,70.9829939
134,149.296933,70.9820034
134.042,148.2404091,70.980645
134.083,147.5562849,70.9791734
134.125,145.0468107,70.9778433
134.167,147.4593008,70.7784415
134.208,146.9092054,70.9747586
134.25,146.1080041,70.9734851
134.292,134.4710441,70.9727776
134.333,146.6447702,70.9710796
134.375,144.7743383,70.9696646
134.417,142.6883736,70.9695514
134.458,145.4142579,70.9678534
134.5,142.335982,70.9671459
134.542,139.9951192,70.9657309
134.583,150.3622016,70.9644857
134.625,151.7002539,70.9630141
134.667,152.9705843,70.9617123
134.708,151.8150387,70.9602973
134.75,154.2006721,70.9596747
134.792,148.7841936,70.9581182
134.833,154.0731523,70.9565051
134.875,155.0046751,70.954892
134.917,148.5609349,70.9542411
134.958,150.7103199,62.4775987
135,153.6164752,0.0283
135.042,152.4410347,0.0283
135.083,150.207061,0.0283
135.125,146.7415845,0.0283
135.167,153.3109484,0.0283
135.208,154.8010566,0.0283
135.25,154.3288145,0.0283
135.292,154.9657626,67.0047497
135.333,155.1576649,70.9451285
135.375,155.137487,70.9432607
135.417,155.0679256,57.1472654
135.458,155.1188373,70.9405722
135.5,155.651415,71.1364082
135.542,154.5849295,70.7408025
135.583,155.0534926,70.9364404
135.625,155.1364682,70.9349688
135.667,155.1132056,70.9335821
135.708,155.2127933,70.9322237
135.75,155.1505616,70.9317143
135.792,155.1921909,70.929705
135.833,155.1313176,70.928007
135.875,155.1071494,70.9263656
135.917,155.0806606,0.7880701
135.958,154.9045497,0.0283
136,154.8314508,0.0283
136.042,154.7926798,0.0283
136.083,154.9211618,0.0283
136.125,154.8855887,0.0283
136.167,156.0992342,8.4712088
136.208,159.726898,70.9205075
136.25,156.0048537,70.9198566
136.292,159.293625,70.9180737
136.333,157.016324,70.9165172
136.375,154.6644242,70.7178512
136.417,155.7046473,70.9132061
136.458,159.166558,71.1084478
136.5,163.7337818,70.712361
136.542,164.5781972,70.9074329
136.583,164.6092706,71.1022784
136.625,162.523787,70.7071255
136.667,163.8939881,70.90282
136.708,163.3408646,70.900839
136.75,163.5574728,15.5585193
136.792,160.9597592,0.0283
136.833,160.6730802,0.0283
136.875,160.591463,0.0283
136.917,160.2891341,0.0283
136.958,160.7605555,0.0283
137,166.8143217,0.0283
137.042,167.9004191,0.0283
137.083,168.0678702,70.106741
137.125,168.1653637,70.8927735
137.167,168.2063704,70.8907642
137.208,168.1223194,70.8901133
137.25,168.2011632,70.8888964
137.292,167.3952641,70.8859815
137.333,165.7126593,70.8846231
137.375,165.440102,2.5596784
137.417,165.183987,0.0283
137.458,165.2127681,0.0283
137.5,165.0645044,0.0283
137.542,165.183704,0.0283
137.583,165.2819616,7.2848162
137.625,165.3563623,70.8786235
137.667,165.6428998,70.8769538
137.708,165.2544257,70.6786557
137.75,166.1335652,71.0719974
137.792,165.5146159,70.6769294
137.833,165.4810238,70.8716334
137.875,165.9112687,70.8698505
137.917,166.3270523,54.9233948
137.958,165.0185169,0.0283
138,165.3495137,0.0283
138.042,165.3095824,0.0283
138.083,165.275679,0.0283
138.125,165.3047714,0.0283
138.167,165.3674559,0.0283
138.208,165.2873103,0.0283
138.25,165.3469101,0.0283
138.292,165.3839265,0.0283
138.333,165.3876621,47.632579
138.375,165.8128696,70.8569174
138.417,165.7230737,70.8556722
138.458,165.7892391,70.8541157
138.5,165.9270318,70.8526158
138.542,165.8415941,70.8515121
138.583,165.9458513,70.8495311
138.625,165.8233123,70.8488519
138.667,165.9075897,70.8474086
138.708,165.6601062,0.3935964
138.75,165.4936173,0.0283
138.792,165.4492146,0.0283
138.833,165.4182827,0.0283
138.875,165.378974,0.0283
138.917,164.8018521,0.0283
138.958,165.5103426,0.0283
139,161.6876069,0.0283
139.042,162.1160406,46.4401868
139.083,162.5077975,70.8399374
139.125,162.5961784,70.8381828
139.167,162.5742742,70.8360603
139.208,162.6753618,70.8344472
139.25,162.7266131,70.8328624
139.292,162.7126612,70.8320134
139.333,162.6295158,70.8306267
139.375,162.4442357,5.1154514
139.417,162.1664995,0.0283
139.458,162.1283511,0.0283
139.5,164.0867394,0.0283
139.542,164.9594265,0.0283
139.583,164.8536128,0.0283
139.625,164.4633558,0.0283
139.667,163.8778571,0.0283
139.708,164.5969884,0.0283
139.75,165.4806276,55.2824086
139.792,162.4563198,70.8231555
139.833,162.5883393,70.8225612
139.875,162.5089861,70.821599
139.917,162.5896128,70.8204387
139.958,162.5050241,70.8189671
140,162.6296856,70.8169578
140.042,162.7493097,70.8155428
140.083,162.6758146,70.814807
140.125,162.3018867,4.1308095
140.167,162.1014944,0.0283
140.208,161.7584418,0.0283
140.25,162.138907,0.0283
140.292,162.0918441,0.0283
140.333,161.9400712,0.0283
140.375,161.9850116,0.0283
140.417,162.0427153,0.0283
140.458,162.0074252,0.0283
140.5,162.0541202,0.0283
140.542,162.2063742,35.2081149
140.583,162.3874093,70.8091753
140.625,162.5548887,70.8075905
140.667,162.635006,70.8075339
140.708,162.5180704,70.8063736
140.75,162.79858,70.8062038
140.792,162.6629098,70.8053548
140.833,162.5187496,70.8040247
140.875,162.7001526,70.8033738
140.917,162.5549736,18.4873712
140.958,162.2069402,0.0283
141,162.2415511,0.0283
141.042,162.2307971,0.0283
141.083,161.735915,0.0283
141.125,162.6402415,0.0283
141.167,161.7144636,0.0283
141.208,162.1396994,0.0283
141.25,162.126172,0.0283
141.292,162.1632733,0.0283
141.333,162.1663014,0.0283
141.375,162.0311689,0.0283
141.417,162.3117634,57.6229318
141.458,162.4276802,70.7981949
141.5,162.6647493,70.7974025
141.542,162.6470052,70.7964403
141.583,162.5705386,70.7957328
141.625,162.6927663,70.7956196
141.667,162.6813614,70.7946857
141.708,162.7309996,70.5973498
141.75,162.4849594,0.0283
141.792,162.2648703,0.0283
141.833,162.1886867,0.0283
141.875,162.2372212,0.0283
141.917,162.1960164,0.0283
141.958,162.1945448,0.0283
142,162.2219958,0.0283
142.042,162.157585,0.0283
142.083,162.1170594,0.0283
142.125,161.7726767,0.0283
142.167,162.5667181,0.0283
142.208,162.2519372,34.6096265
142.25,162.1732632,70.5947462
142.292,163.0484407,70.9871823
142.333,162.2193073,70.5925671
142.375,162.6962755,70.7886012
142.417,162.7069729,70.7884597
142.458,163.1924311,52.5006884
142.5,161.8928102,0.0283
142.542,162.2613894,0.0283
142.583,162.2079873,0.0283
142.625,162.1509062,0.0283
142.667,161.959202,0.0283
142.708,162.3360165,0.0283
142.75,162.181357,0.0283
142.792,162.2219675,0.0283
142.833,162.237391,0.0283
142.875,162.3064996,0.0283
142.917,162.2092891,0.0283
142.958,162.20711,0.0283
143,162.1712256,0.0283
143.042,162.3734008,48.9635563
143.083,162.5280603,70.7909501
143.125,162.6841631,70.790469
143.167,162.7645634,70.789903
143.208,162.8064191,70.7889125
143.25,162.7042844,70.7874126
143.292,162.6894835,32.0506556
143.333,161.8914235,0.0283
143.375,162.8296251,0.0283
143.417,162.2602291,0.0283
143.458,162.2082986,0.0283
143.5,165.7234416,0.0283
143.542,165.77008,0.0283
143.583,165.5585375,0.0283
143.625,165.1521495,0.0283
143.667,165.3385899,0.0283
143.708,165.502645,0.0283
143.75,165.5761118,0.0283
143.792,165.5495381,0.0283
143.833,165.5643673,0.0283
143.875,165.4440074,0.0283
143.917,165.4650626,0.0283
143.958,165.2940457,0.0283
144,162.2062044,0.0283
144.042,162.0222827,0.0283
144.083,161.9920583,0.0283
144.125,162.1593962,0.0283
144.167,162.1659052,0.0283
144.208,162.0615065,0.0283
144.25,161.7020116,0.0283
144.292,162.1413408,0.0283
144.333,162.0233298,0.0283
144.375,162.3483836,0.0283
144.417,162.1222383,0.0283
144.458,161.7211707,0.0283
144.5,162.0993719,0.0283
144.542,162.4376418,0.0283
144.583,161.9186198,0.0283
144.625,162.3721839,0.0283
144.667,161.8886218,0.0283
144.708,162.4479713,0.0283
144.75,161.6452418,0.0283
144.792,162.2781996,0.0283
144.833,161.9830023,0.0283
144.875,162.1211912,0.0283
144.917,162.3434594,0.0283
144.958,162.1309547,0.0283
145,161.913356,0.0283
145.042,162.0168208,0.0283
145.083,162.0048782,0.0283
145.125,162.1079468,0.0283
145.167,162.1695559,0.0283
145.208,162.1402654,0.0283
145.25,162.139473,0.0283
145.292,162.0819957,0.0283
145.333,162.0178113,0.0283
145.375,162.1173707,0.0283
145.417,135.0502602,0.0283
145.458,164.0527794,0.0283
145.5,164.0592884,0.0283
145.542,164.0452799,0.0283
145.583,163.9521729,0.0283
145.625,164.0428178,0.0283
145.667,164.1004366,0.0283
145.708,164.1223125,0.0283
145.75,164.0037638,0.0283
145.792,163.9398058,0.0283
145.833,163.6132521,0.0283
145.875,164.591668,40.909065
145.917,164.2933577,0.0283
145.958,162.9633709,0.0283
146,151.1688365,0.0283
146.042,149.7523366,0.0283
146.083,148.0645812,0.0283
146.125,142.0411809,0.0283
146.167,142.8542965,0.0283
146.208,152.6859712,0.0283
146.25,156.916142,0.0283
146.292,156.9939387,0.0283
146.333,145.3163116,0.0283
146.375,148.7485073,0.0283
146.417,149.9703315,0.0283
146.458,150.5468591,0.0283
146.5,163.4238119,0.0283
146.542,164.2589449,0.0283
146.583,164.1613382,0.0283
146.625,164.1027289,0.0283
146.667,164.1215484,0.0283
146.708,164.0822114,0.0283
146.75,164.1545179,0.0283
146.792,164.0813341,0.0283
146.833,164.1345098,0.0283
146.875,164.0689104,0.0283
146.917,164.0594865,0.0283
146.958,163.6473819,0.0283
147,156.6468392,0.0283
147.042,150.8449996,0.0283
147.083,150.1777988,0.0283
147.125,149.9755387,0.0283
147.167,149.9442672,0.0283
147.208,150.099521,0.0283
147.25,150.091314,0.0283
147.292,149.9523893,0.0283
147.333,150.7087917,0.0283
147.375,149.792749,0.0283
147.417,134.6097141,0.0283
147.458,134.1121435,0.0283
147.5,134.8989118,0.0283
147.542,134.3177147,0.0283
147.583,134.0646561,1.769882
147.625,134.9511536,70.9920499
147.667,134.9791423,70.7945159
147.708,134.6116385,70.5962178
147.75,135.1124636,70.7923934
147.792,135.5507457,70.9872955
147.833,134.7820611,70.593784
147.875,134.9044869,11.9948984
147.917,134.656777,0.0283
147.958,134.5525481,0.0283
148,134.268218,0.0283
148.042,123.6856311,0.0283
148.083,131.915922,0.0283
148.125,131.907149,0.0283
148.167,134.0583452,0.0283
148.208,134.5152487,0.0283
148.25,134.331893,0.0283
148.292,132.3818249,0.0283
148.333,134.6223076,0.0283
148.375,134.5520104,0.0283
148.417,134.5672358,0.0283
148.458,134.5146544,0.0283
148.5,134.3910117,0.0283
148.542,134.5355398,0.0283
148.583,134.7456673,69.8057705
148.625,134.9294475,70.7885163
148.667,135.0174605,70.7883748
148.708,135.0293465,70.7877239
148.75,135.0494961,70.7870447
148.792,135.0014144,70.7867334
148.833,135.1108788,70.7856863
148.875,135.1223969,70.7843562
148.917,134.9666337,18.8755906
148.958,128.5538537,0.0283
149,130.2799556,0.0283
149.042,126.4626818,0.0283
149.083,128.3439809,0.0283
149.125,131.9708806,0.0283
149.167,129.2185075,0.0283
149.208,131.8070519,0.0283
149.25,133.1215586,0.0283
149.292,117.2199301,0.0283
149.333,133.6798044,0.0283
149.375,134.219825,0.0283
149.417,134.907798,0.0283
149.458,134.4685254,67.8340812
149.5,135.0749095,70.7826865
149.542,135.0344405,70.7819224
149.583,135.0700419,70.7816111
149.625,134.9944809,70.7801112
149.667,135.5984029,70.9759189
149.708,134.666682,70.5824923
149.75,135.1546306,38.3387175
149.792,134.7356774,0.0283
149.833,134.5853761,0.0283
149.875,134.5070134,0.0283
149.917,134.6631728,0.0283
149.958,134.6546828,0.0283
150,134.774222,0.0283
150.042,133.6650318,0.0283
150.083,114.7642259,0.0283
150.125,113.8849166,0.0283
150.167,113.9521574,0.0283
150.208,114.5411653,0.0283
150.25,133.7919007,0.0283
150.292,134.7426675,0.0283
150.333,134.6709553,0.0283
150.375,134.5867345,0.0283
150.417,134.6113272,0.0283
150.458,134.5579817,0.0283
150.5,134.5645473,0.0283
150.542,134.6184871,34.6031458
150.583,135.0969552,70.7783
150.625,135.1509799,70.7769416
150.667,135.0504866,70.7759794
150.708,135.0226394,70.7753568
150.75,135.1926375,70.7741682
150.792,135.245983,70.7732343
150.833,135.2263711,70.771791
150.875,134.8427646,70.5735212
150.917,135.5310489,69.3942602
150.958,134.9987542,0.0283
151,134.3513634,0.0283
151.042,135.0897953,0.0283
151.083,134.2733969,0.0283
151.125,134.6652387,0.0283
151.167,134.9718126,0.0283
151.208,134.7594494,0.0283
151.25,134.1368494,0.0283
151.292,134.5627361,0.0283
151.333,134.9847174,0.0283
151.375,134.3139508,0.0283
151.417,134.6937934,0.0283
151.458,134.7331021,0.0283
151.5,134.7188955,0.0283
151.542,134.6328069,0.0283
151.583,134.6684932,0.0283
151.625,134.7333568,0.0283
151.667,134.5336154,0.0283
151.708,134.7094716,34.9889597
151.75,135.0956817,70.7637821
151.792,135.1528477,70.7623671
151.833,135.1342546,70.7608389
151.875,135.1277739,70.7608389
151.917,135.2170887,70.757924
151.958,135.2591991,70.7554053
152,134.9316266,0.393087
152.042,134.6489096,0.0283
152.083,134.8726211,0.0283
152.125,134.7726938,0.0283
152.167,134.8388875,0.0283
152.208,134.6589278,0.0283
152.25,134.7313192,0.0283
152.292,134.7373188,0.0283
152.333,134.7127544,0.0283
152.375,134.6636256,0.0283
152.417,119.9319474,0.0283
152.458,114.3145106,0.0283
152.5,114.9069711,0.0283
152.542,116.5907645,0.0283
152.583,117.0820242,0.0283
152.625,120.8629891,0.0283
152.667,119.1588197,0.0283
152.708,117.8167205,0.0283
152.75,116.9225254,0.0283
152.792,117.1412561,0.0283
152.833,116.6856544,68.5886441
152.875,116.4106633,70.7493774
152.917,116.6832489,70.7473964
152.958,115.4021928,70.7462078
153,115.8837739,70.7452456
153.042,115.4758011,70.742642
153.083,116.042169,70.7402365
153.125,116.1773298,70.737265
153.167,116.5379284,70.7355104
153.208,116.4891958,70.7329634
153.25,118.4074547,70.7320295
153.292,115.3361406,9.0379163
153.333,113.8890484,0.0283
153.375,113.0345865,0.0283
153.417,113.8047993,0.0283
153.458,112.6404524,0.0283
153.5,112.5667875,0.0283
153.542,114.669902,0.0283
153.583,115.1304279,0.0283
153.625,113.7649812,0.0283
153.667,114.0908274,0.0283
153.708,114.1357395,28.6846819
153.75,113.7275403,70.7293976
153.792,114.7234456,70.727926
153.833,114.5137143,70.7265393
153.875,114.57821,70.7246149
153.917,114.7159744,70.7226056
153.958,114.6279897,70.7202284
154,114.9034053,0.1964303
154.042,114.2640234,0.0283
154.083,114.9083295,0.0283
154.125,116.1611422,0.0283
154.167,116.9579853,0.0283
154.208,114.901396,0.0283
154.25,115.491734,0.0283
154.292,114.5927562,0.0283
154.333,115.1337956,0.0283
154.375,115.3915237,0.0283
154.417,114.2064046,0.0283
154.458,108.7732291,0.0283
154.5,114.7116445,0.0283
154.542,113.5411565,0.0283
154.583,113.6151327,0.0283
154.625,113.8166853,0.0283
154.667,113.4579262,0.0283
154.708,114.2772395,29.2691052
154.75,114.9321581,70.5194965
154.792,115.4619624,70.7150212
154.833,115.7910065,70.7139458
154.875,115.3742041,48.5162182
154.917,115.1402197,0.0283
154.958,115.1211738,0.0283
155,115.0400377,0.0283
155.042,115.0271046,0.0283
155.083,115.0625645,0.0283
155.125,115.1099104,0.0283
155.167,115.0831386,0.0283
155.208,115.081384,0.0283
155.25,115.1674726,0.0283
155.292,115.0357361,0.0283
155.333,115.0801105,0.0283
155.375,115.0138319,0.0283
155.417,115.0404056,0.0283
155.458,115.0173694,0.0283
155.5,115.1973857,55.1896695
155.542,115.5327124,70.7037861
155.583,115.7001635,70.7008429
155.625,115.370044,70.5027429
155.667,116.0615545,70.8933961
155.708,115.348819,70.4984696
155.75,116.0462159,70.8884153
155.792,115.404853,1.1781856
155.833,114.8553802,0.0283
155.875,115.4928094,0.0283
155.917,115.1117499,0.0283
155.958,115.146474,0.0283
156,121.6285324,0.0283
156.042,121.2069473,0.0283
156.083,121.5101252,0.0283
156.125,121.9164,0.0283
156.167,121.1716572,0.0283
156.208,121.5845542,0.0283
156.25,121.89942,0.0283
156.292,121.3219868,0.0283
156.333,121.5929593,0.0283
156.375,121.7334971,0.0283
156.417,121.5922801,0.0283
156.458,121.504069,0.0283
156.5,121.3856335,0.0283
156.542,121.3434382,0.0283
156.583,121.6145522,50.0632094
156.625,121.9655571,70.6761936
156.667,122.1109342,70.6739296
156.708,122.1095192,70.6726844
156.75,122.1081325,70.6710996
156.792,122.1519409,70.6686375
156.833,122.1158301,70.6663452
156.875,122.2164366,70.6634303
156.917,122.2075221,70.660006
156.958,122.093275,43.5728025
157,115.1929992,0.0283
157.042,106.7203754,0.0283
157.083,104.3990396,0.0283
157.125,101.4838283,0.0283
157.167,101.4075032,0.0283
157.208,102.2543241,0.0283
157.25,120.8777051,0.0283
157.292,121.6997918,0.0283
157.333,121.6024681,0.0283
157.375,121.6145522,0.0283
157.417,121.481712,0.0283
157.458,121.7087063,54.5567966
157.5,122.115349,70.6473276
157.542,121.7858521,70.4490861
157.583,123.7798984,70.8390884
157.625,124.5615444,70.6418091
157.667,123.3397485,70.4436242
157.708,124.2501029,70.8348151
157.75,123.6725848,70.4406244
157.792,121.0896438,70.6353001
157.833,114.9637409,70.8293532
157.875,114.6592046,58.074713
157.917,115.1905371,0.0283
157.958,112.8854455,0.0283
158,91.6116846,0.0283
158.042,91.4937868,0.0283
158.083,91.2987715,0.0283
158.125,91.482863,0.0283
158.167,92.4961728,0.0283
158.208,111.144005,0.0283
158.25,112.2692696,0.0283
158.292,113.2417991,0.0283
158.333,113.2003962,0.0283
158.375,113.0545946,0.0283
158.417,113.1864443,0.0283
158.458,112.877097,0.0283
158.5,112.9769677,0.0283
158.542,112.6549137,0.0283
158.583,113.1040913,0.0283
158.625,113.1238164,0.0283
158.667,113.0008529,0.0283
158.708,114.2785979,50.6119747
158.75,115.3025768,70.6197068
158.792,115.3373009,70.6171598
158.833,114.919225,70.6135374
158.875,115.2179315,70.6123488
158.917,115.2812669,58.8409072
158.958,115.201659,0.0283
159,113.3536124,0.0283
159.042,112.2418469,0.0283
159.083,111.8588064,0.0283
159.125,111.5977106,0.0283
159.167,112.2407432,0.0283
159.208,111.6238315,0.0283
159.25,112.2866741,0.0283
159.292,111.948291,0.0283
159.333,113.6576676,0.0283
159.375,102.7355373,29.8166253
159.417,101.9873136,70.4215219
159.458,102.3401014,70.6170749
159.5,103.4661301,70.6155467
159.542,103.9844729,70.614443
159.583,103.8733954,70.614726
159.625,104.2438141,70.6141883
159.667,104.1806485,50.2130579
159.708,103.8340584,0.0283
159.75,103.93741,0.0283
159.792,103.813456,0.0283
159.833,103.7723644,0.0283
159.875,103.8604057,0.0283
159.917,103.6084791,0.0283
159.958,102.1765274,0.0283
160,102.2135155,0.0283
160.042,102.168094,0.0283
160.083,102.2168266,0.0283
160.125,102.1473784,0.0283
160.167,102.2719833,0.0283
160.208,102.2874068,0.0283
