 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  357.0767,      9.74,     10.60,    -99.00,      4.47,      2.48,      0.00,    301.90,    340.05,    368.81,
  357.1181,      9.75,     10.59,    -99.00,      4.45,      2.49,      0.00,    301.90,    340.05,    368.81,
  357.1597,      9.74,     10.59,    -99.00,      4.43,      2.52,      0.00,    301.90,    340.05,    368.81,
  357.2017,      9.75,     10.58,    -99.00,      4.40,      2.54,      0.00,    301.90,    340.05,    368.81,
  357.2431,      9.75,     10.58,    -99.00,      4.57,      2.37,      0.00,    301.90,    340.05,    368.81,
  357.2854,      9.75,     10.58,    -99.00,      4.57,      2.36,      0.00,    301.90,    340.05,    368.81,
  357.3267,      9.75,     10.58,    -99.00,      4.57,      2.36,      0.00,    301.90,    340.05,    368.81,
  357.3688,      9.75,     10.57,    -99.00,      4.55,      2.40,      0.00,    301.90,    340.05,    368.81,
  357.4104,      9.75,     10.56,    -99.00,      4.52,      2.42,      0.00,    301.90,    340.05,    368.81,
  357.4517,      9.75,     10.55,    -99.00,      4.51,      2.44,      0.00,    301.90,    340.05,    368.81,
  357.4938,      9.75,     10.55,    -99.00,      4.49,      2.44,      0.00,    301.90,    340.05,    368.81,
  357.5354,      9.75,     10.54,    -99.00,      4.32,      2.63,      0.00,    301.90,    340.05,    368.81,
  357.5767,      9.75,     10.54,    -99.00,      4.31,      2.62,      0.00,    301.90,    340.05,    368.81,
  357.6188,      9.75,     10.54,    -99.00,      4.30,      2.64,      0.00,    301.90,    340.05,    368.81,
  357.6604,      9.75,     10.53,    -99.00,      4.47,      2.47,      0.00,    301.90,    340.05,    368.81,
  357.7019,      9.75,     10.53,    -99.00,      4.48,      2.47,      0.00,    301.90,    340.05,    368.81,
  357.7436,      9.75,     10.53,    -99.00,      4.46,      2.47,      0.00,    301.90,    340.05,    368.81,
  357.7853,      9.75,     10.53,    -99.00,      4.45,      2.49,      0.00,    301.90,    340.05,    368.81,
  357.8273,      9.75,     10.52,    -99.00,      4.69,      2.24,      0.00,    301.90,    340.05,    368.81,
  357.8687,      9.75,     10.51,    -99.00,      4.66,      2.26,      0.00,    301.90,    340.05,    368.81,
  357.9105,      9.75,     10.51,    -99.00,      4.66,      2.28,      0.00,    301.90,    340.05,    368.81,
  357.9524,      9.75,     10.50,    -99.00,      4.83,      2.11,      0.00,    301.90,    340.05,    368.81,
  357.9939,      9.75,     10.49,    -99.00,      4.63,      2.32,      0.00,    301.90,    340.05,    368.81,
  358.0354,      9.75,     10.49,    -99.00,      4.80,      2.14,      0.00,    301.90,    340.05,    368.81,
  358.0774,      9.75,     10.48,    -99.00,      4.79,      2.16,      0.00,    301.90,    340.05,    368.81,
  358.1191,      9.75,     10.48,    -99.00,      4.78,      2.16,      0.00,    301.90,    340.05,    368.81,
  358.1611,      9.75,     10.48,    -99.00,      4.78,      2.17,      0.00,    301.90,    340.05,    368.81,
  358.2024,      9.75,     10.48,    -99.00,      4.76,      2.17,      0.00,    301.90,    340.05,    368.81,
  358.2442,      9.75,     10.47,    -99.00,      4.55,      2.39,      0.00,    301.90,    340.05,    368.81,
  358.2861,      9.75,     10.47,    -99.00,      4.75,      2.19,      0.00,    301.90,    340.05,    368.81,
  358.3274,      9.75,     10.47,    -99.00,      4.74,      2.20,      0.00,    301.90,    340.05,    368.81,
  358.3692,      9.75,     10.47,    -99.00,      5.03,      1.91,      0.00,    301.90,    340.05,    368.81,
  358.4111,      9.75,     10.46,    -99.00,      5.00,      1.93,      0.00,    301.90,    340.05,    368.81,
  358.4524,      9.75,     10.45,    -99.00,      4.68,      2.26,      0.00,    301.90,    340.05,    368.81,
  358.4942,      9.75,     10.45,    -99.00,      4.99,      1.95,      0.00,    301.90,    340.05,    368.81,
  358.5361,      9.75,     10.45,    -99.00,      4.99,      1.95,      0.00,    301.90,    340.05,    368.81,
  358.5781,      9.75,     10.45,    -99.00,      5.17,      1.77,      0.00,    301.90,    340.05,    368.81,
  358.6198,      9.76,     10.46,    -99.00,      5.52,      1.42,      0.00,    301.90,    340.05,    368.81,
  358.6611,      9.75,     10.46,    -99.00,      5.20,      1.73,      0.00,    301.90,    340.05,    368.81,
  358.7031,      9.76,     10.46,    -99.00,      5.21,      1.73,      0.00,    301.90,    340.05,    368.81,
  358.7449,      9.76,     10.47,    -99.00,      5.24,      1.70,      0.00,    301.90,    340.05,    368.81,
  358.7863,      9.76,     10.47,    -99.00,      5.57,      1.36,      0.00,    301.90,    340.05,    368.81,
  358.8278,      9.76,     10.47,    -99.00,      5.58,      1.36,      0.00,    301.90,    340.05,    368.81,
  358.8696,      9.76,     10.47,    -99.00,      5.79,      1.14,      0.00,    301.90,    340.05,    368.81,
  358.9115,      9.76,     10.46,    -99.00,      5.78,      1.17,      0.00,    301.90,    340.05,    368.81,
  358.9534,      9.76,     10.44,    -99.00,      5.52,      1.41,      0.00,    301.90,    340.05,    368.81,
  358.9948,      9.76,     10.42,    -99.00,      5.17,      1.78,      0.00,    301.90,    340.05,    368.81,
  359.0368,      9.76,     10.41,    -99.00,      4.91,      2.03,      0.00,    301.90,    340.05,    368.81,
  359.0781,      9.76,     10.40,    -99.00,      4.88,      2.06,      0.00,    301.90,    340.05,    368.81,
  359.1197,      9.76,     10.40,    -99.00,      5.06,      1.85,      0.00,    301.90,    340.05,    368.81,
  359.1618,      9.76,     10.39,    -99.00,      5.08,      1.88,      0.00,    301.90,    340.05,    368.81,
  359.2031,      9.76,     10.39,    -99.00,      5.06,      1.88,      0.00,    301.90,    340.05,    368.81,
  359.2447,      9.76,     10.39,    -99.00,      5.06,      1.87,      0.00,    301.90,    340.05,    368.81,
  359.2868,      9.76,     10.38,    -99.00,      5.06,      1.87,      0.00,    301.90,    340.05,    368.81,
  359.3281,      9.76,     10.39,    -99.00,      5.09,      1.84,      0.00,    301.90,    340.05,    368.81,
  359.3704,      9.77,     10.40,    -99.00,      5.15,      1.79,      0.00,    301.90,    340.05,    368.81,
  359.4118,      9.77,     10.42,    -99.00,      5.18,      1.75,      0.00,    301.90,    340.05,    368.81,
  359.4538,      9.77,     10.46,    -99.00,      5.28,      1.66,      0.00,    301.90,    340.05,    368.81,
  359.4954,      9.77,     10.47,    -99.00,      5.12,      1.81,      0.00,    301.90,    340.05,    368.81,
  359.5368,      9.77,     10.48,    -99.00,      4.86,      2.09,      0.00,    301.90,    340.05,    368.81,
  359.5788,      9.77,     10.49,    -99.00,      4.68,      2.26,      0.00,    301.90,    340.05,    368.81,
  359.6204,      9.76,     10.49,    -99.00,      4.42,      2.53,      0.00,    301.90,    340.05,    368.81,
  359.6618,      9.76,     10.47,    -99.00,      4.63,      2.31,      0.00,    301.90,    340.05,    368.81,
  359.7038,      9.76,     10.44,    -99.00,      4.73,      2.21,      0.00,    301.90,    340.05,    368.81,
  359.7454,      9.77,     10.43,    -99.00,      5.01,      1.93,      0.00,    301.90,    340.05,    368.81,
  359.7868,      9.77,     10.43,    -99.00,      5.23,      1.70,      0.00,    301.90,    340.05,    368.81,
  359.8288,      9.77,     10.41,    -99.00,      5.53,      1.41,      0.00,    301.90,    340.05,    368.81,
  359.8704,      9.77,     10.39,    -99.00,      5.46,      1.47,      0.00,    301.90,    340.05,    368.81,
  359.9125,      9.76,     10.36,    -99.00,      5.39,      1.56,      0.00,    301.90,    340.05,    368.81,
  359.9538,      9.77,     10.37,    -99.00,      5.38,      1.56,      0.00,    301.90,    340.05,    368.81,
  359.9953,      9.77,     10.38,    -99.00,      5.64,      1.30,      0.00,    301.90,    340.05,    368.81,
  360.0375,      9.77,     10.39,    -99.00,      5.67,      1.26,      0.00,    301.90,    340.05,    368.81,
  360.0788,      9.77,     10.40,    -99.00,      5.68,      1.26,      0.00,    301.90,    340.05,    368.81,
  360.1209,      9.77,     10.39,    -99.00,      5.68,      1.26,      0.00,    301.90,    340.05,    368.81,
  360.1625,      9.77,     10.39,    -99.00,      5.67,      1.26,      0.00,    301.90,    340.05,    368.81,
  360.2038,      9.77,     10.40,    -99.00,      6.03,      0.91,      0.00,    301.90,    340.05,    368.81,
  360.2459,      9.77,     10.41,    -99.00,      6.05,      0.88,      0.00,    301.90,    340.05,    368.81,
  360.2875,      9.77,     10.41,    -99.00,      6.06,      0.88,      0.00,    301.90,    340.05,    368.81,
  360.3295,      9.77,     10.40,    -99.00,      6.25,      0.69,      0.00,    301.90,    340.05,    368.81,
  360.3709,      9.77,     10.39,    -99.00,      6.24,      0.71,      0.00,    301.90,    340.05,    368.81,
  360.4125,      9.77,     10.38,    -99.00,      6.22,      0.72,      0.00,    301.90,    340.05,    368.81,
  360.4545,      9.77,     10.37,    -99.00,      6.20,      0.74,      0.00,    301.90,    340.05,    368.81,
  360.4963,      9.77,     10.37,    -99.00,      5.97,      0.97,      0.00,    301.90,    340.05,    368.81,
  360.5377,      9.76,     10.36,    -99.00,      5.60,      1.35,      0.00,    301.90,    340.05,    368.81,
  360.5792,      9.76,     10.35,    -99.00,      5.31,      1.63,      0.00,    301.90,    340.05,    368.81,
  360.6212,      9.76,     10.34,    -99.00,      5.28,      1.66,      0.00,    301.90,    340.05,    368.81,
  360.6629,      9.76,     10.33,    -99.00,      5.25,      1.69,      0.00,    301.90,    340.05,    368.81,
  360.7044,      9.76,     10.33,    -99.00,      5.21,      1.72,      0.00,    301.90,    340.05,    368.81,
  360.7466,      9.76,     10.32,    -99.00,      5.43,      1.52,      0.00,    301.90,    340.05,    368.81,
  360.7879,      9.76,     10.31,    -99.00,      5.39,      1.55,      0.00,    301.90,    340.05,    368.81,
  360.8297,      9.75,     10.31,    -99.00,      5.37,      1.57,      0.00,    301.90,    340.05,    368.81,
  360.8711,      9.75,     10.30,    -99.00,      5.71,      1.23,      0.00,    301.90,    340.05,    368.81,
  360.9132,      9.75,     10.31,    -99.00,      5.96,      0.98,      0.00,    301.90,    340.05,    368.81,
  360.9545,      9.75,     10.31,    -99.00,      5.94,      0.99,      0.00,    301.90,    340.05,    368.81,
  360.9963,      9.75,     10.32,    -99.00,      6.19,      0.76,      0.00,    301.90,    340.05,    368.81,
  361.0382,      9.75,     10.31,    -99.00,      6.51,      0.42,      0.00,    301.90,    340.05,    368.81,
  361.0795,      9.74,     10.32,    -99.00,      6.49,      0.44,      0.00,    301.90,    340.05,    368.81,
  361.1216,      9.74,     10.32,    -99.00,      6.47,      0.46,      0.00,    301.90,    340.05,    368.81,
  361.1632,      9.74,     10.32,    -99.00,      6.68,      0.25,      0.00,    301.90,    340.05,    368.81,
  361.2052,      9.74,     10.32,    -99.00,      6.66,      0.28,      0.00,    301.90,    340.05,    368.81,
  361.2466,      9.73,     10.31,    -99.00,      6.62,      0.31,      0.00,    301.90,    340.05,    368.81,
  361.2882,      9.73,     10.30,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  361.3302,      9.73,     10.29,    -99.00,      6.93,      0.01,      0.00,    301.90,    340.05,    368.81,
  361.3716,      9.73,     10.28,    -99.00,      6.90,      0.04,      0.00,    301.90,    340.05,    368.81,
  361.4132,      9.72,     10.27,    -99.00,      6.87,      0.06,      0.00,    301.90,    340.05,    368.81,
  361.4552,      9.72,     10.27,    -99.00,      6.84,      0.11,      0.00,    301.90,    340.05,    368.81,
  361.4967,      9.72,     10.26,    -99.00,      6.41,      0.52,      0.00,    301.90,    340.05,    368.81,
  361.5382,      9.72,     10.25,    -99.00,      5.74,      1.22,      0.00,    301.90,    340.05,    368.81,
  361.5802,      9.71,     10.25,    -99.00,      5.42,      1.50,      0.00,    301.90,    340.05,    368.81,
  361.6217,      9.71,     10.24,    -99.00,      5.39,      1.54,      0.00,    301.90,    340.05,    368.81,
  361.6639,      9.71,     10.25,    -99.00,      5.66,      1.29,      0.00,    301.90,    340.05,    368.81,
  361.7052,      9.71,     10.26,    -99.00,      6.05,      0.88,      0.00,    301.90,    340.05,    368.81,
  361.7473,      9.71,     10.26,    -99.00,      6.30,      0.65,      0.00,    301.90,    340.05,    368.81,
  361.7884,      9.71,     10.24,    -99.00,      6.64,      0.29,      0.00,    301.90,    340.05,    368.81,
  361.8301,      9.70,     10.22,    -99.00,      6.61,      0.34,      0.00,    301.90,    340.05,    368.81,
  361.8720,      9.70,     10.21,    -99.00,      6.57,      0.36,      0.00,    301.90,    340.05,    368.81,
  361.9139,      9.70,     10.20,    -99.00,      6.58,      0.37,      0.00,    301.90,    340.05,    368.81,
  361.9552,      9.70,     10.20,    -99.00,      6.54,      0.39,      0.00,    301.90,    340.05,    368.81,
  361.9974,      9.70,     10.20,    -99.00,      6.81,      0.14,      0.00,    301.90,    340.05,    368.81,
  362.0389,      9.70,     10.19,    -99.00,      6.76,      0.17,      0.00,    301.90,    340.05,    368.81,
  362.0809,      9.70,     10.19,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.1220,      9.70,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.1639,      9.69,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.2059,      9.69,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.2478,      9.70,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.2889,      9.70,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.3309,      9.70,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.3724,      9.70,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.4139,      9.71,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.4559,      9.70,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.4980,      9.70,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.5396,      9.70,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.5809,      9.70,     10.31,    -99.00,      6.84,      0.10,      0.00,    301.90,    340.05,    368.81,
  362.6227,      9.70,     10.33,    -99.00,      6.83,      0.11,      0.00,    301.90,    340.05,    368.81,
  362.6646,      9.69,     10.33,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.7059,      9.68,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.7478,      9.68,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.7892,      9.68,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.8312,      9.68,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.8726,      9.68,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.9147,      9.68,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.9561,      9.68,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
  362.9980,      9.68,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
  363.0396,      9.69,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
