 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  219.8000,     12.41,      0.40,    327.66,
  219.8419,     12.41,      0.40,    327.66,
  219.8833,     12.42,      0.40,    327.66,
  219.9253,     12.43,      0.40,    327.66,
  219.9670,     12.43,      0.40,    327.66,
  220.0090,     12.43,      0.40,    327.66,
  220.0503,     12.42,      0.40,    327.66,
  220.0920,     12.40,      0.40,    327.66,
  220.1340,     12.41,      0.40,    327.66,
  220.1753,     12.39,      0.40,    327.66,
  220.2170,     12.38,      0.40,    327.66,
  220.2590,     12.37,      0.40,    327.66,
  220.3003,     12.36,      0.40,    327.66,
  220.3420,     12.37,      0.40,    327.66,
  220.3840,     12.39,      0.40,    327.66,
  220.4260,     12.40,      0.40,    327.66,
  220.4673,     12.40,      0.40,    327.66,
  220.5089,     12.40,      0.40,    327.66,
  220.5511,     12.40,      0.40,    327.66,
  220.5925,     12.39,      0.40,    327.66,
  220.6344,     12.38,      0.40,    327.66,
  220.6756,     12.36,      0.40,    327.66,
  220.7175,     12.35,      0.40,    327.66,
  220.7591,     12.35,      0.40,    327.66,
  220.8012,     12.36,      0.40,    327.66,
  220.8426,     12.39,      0.40,    327.66,
  220.8847,     12.42,      0.40,    327.66,
  220.9260,     12.43,      0.40,    327.66,
  220.9677,     12.42,      0.40,    327.66,
  221.0097,     12.39,      0.40,    327.66,
  221.0510,     12.37,      0.40,    327.66,
  221.0927,     12.36,      0.40,    327.66,
  221.1347,     12.35,      0.40,    327.66,
  221.1760,     12.35,      0.40,    327.66,
  221.2177,     12.34,      0.40,    327.66,
  221.2597,     12.32,      0.40,    327.66,
  221.3017,     12.32,      0.40,    327.66,
  221.3434,     12.32,      0.40,    327.66,
  221.3847,     12.34,      0.40,    327.66,
  221.4267,     12.43,      3.57,    327.66,
  221.4683,     12.65,     34.83,    327.66,
  221.5102,     12.63,     37.29,    327.66,
  221.5515,     12.45,      2.75,    327.66,
  221.5934,     12.43,      0.40,    327.66,
  221.6347,     12.41,      0.40,    327.66,
  221.6767,     12.41,      0.40,    327.66,
  221.7184,     12.42,      0.40,    327.66,
  221.7604,     12.44,      0.40,    327.66,
  221.8017,     12.45,      0.40,    327.66,
  221.8434,     12.46,      0.40,    327.66,
  221.8854,     12.47,      0.40,    327.66,
  221.9267,     12.48,      0.40,    327.66,
  221.9684,     12.48,      0.40,    327.66,
  222.0104,     12.47,      0.40,    327.66,
  222.0517,     12.45,      0.40,    327.66,
  222.0934,     12.44,      0.40,    327.66,
  222.1354,     12.43,      0.40,    327.66,
  222.1774,     12.42,      0.40,    327.66,
  222.2191,     12.41,      0.40,    327.66,
  222.2604,     12.41,      0.40,    327.66,
  222.3024,     12.39,      0.40,    327.66,
  222.3441,     12.37,      0.40,    327.66,
  222.3854,     12.40,      6.77,    327.66,
  222.4272,     12.70,     86.11,    327.66,
  222.4689,     12.66,     89.28,    327.66,
  222.5109,     12.59,      6.77,    327.66,
  222.5524,     12.58,      0.40,    327.66,
  222.5941,     12.50,      0.40,    327.66,
  222.6361,     12.45,      0.40,    327.66,
  222.6774,     12.41,      0.40,    327.66,
  222.7191,     12.41,      0.40,    327.66,
  222.7611,     12.41,      0.40,    327.66,
  222.8024,     12.43,      0.40,    327.66,
  222.8441,     12.43,      0.40,    327.66,
  222.8861,     12.44,      0.40,    327.66,
  222.9274,     12.45,      0.40,    327.66,
  222.9691,     12.47,      0.40,    327.66,
  223.0111,     12.49,      0.40,    327.66,
  223.0531,     12.50,      0.40,    327.66,
  223.0948,     12.49,      0.40,    327.66,
  223.1361,     12.47,      0.40,    327.66,
  223.1781,     12.44,      0.40,    327.66,
  223.2198,     12.43,      0.40,    327.66,
  223.2611,     12.40,      0.40,    327.66,
  223.3031,     12.40,      0.40,    327.66,
  223.3448,     12.39,      0.40,    327.66,
  223.3861,     12.40,      0.40,    327.66,
  223.4281,     12.42,      0.40,    327.66,
  223.4698,     12.43,      0.40,    327.66,
  223.5118,     12.43,      0.40,    327.66,
  223.5531,     12.43,      0.40,    327.66,
  223.5948,     12.42,      0.40,    327.66,
  223.6368,     12.42,      0.40,    327.66,
  223.6781,     12.41,      0.40,    327.66,
  223.7198,     12.40,      0.40,    327.66,
  223.7618,     12.40,      0.40,    327.66,
  223.8031,     12.40,      0.40,    327.66,
  223.8448,     12.42,      0.40,    327.66,
  223.8868,     12.43,      0.40,    327.66,
  223.9288,     12.45,      0.40,    327.66,
  223.9705,     12.47,      0.40,    327.66,
  224.0118,     12.49,      0.40,    327.66,
  224.0537,     12.50,      0.40,    327.66,
  224.0955,     12.48,      0.40,    327.66,
  224.1368,     12.44,      0.40,    327.66,
  224.1787,     12.41,      0.40,    327.66,
  224.2204,     12.38,      0.40,    327.66,
  224.2618,     12.36,      0.40,    327.66,
  224.3038,     12.36,      0.40,    327.66,
  224.3455,     12.37,      0.40,    327.66,
  224.3875,     12.37,      0.40,    327.66,
  224.4288,     12.40,      0.40,    327.66,
  224.4705,     12.42,      0.40,    327.66,
  224.5125,     12.45,      0.40,    327.66,
  224.5538,     12.46,      0.40,    327.66,
  224.5955,     12.47,      0.40,    327.66,
  224.6375,     12.48,      0.40,    327.66,
  224.6788,     12.48,      0.40,    327.66,
  224.7207,     12.49,      0.40,    327.66,
  224.7626,     12.49,      0.40,    327.66,
  224.8039,     12.48,      0.40,    327.66,
  224.8457,     12.48,      0.40,    327.66,
  224.8875,     12.48,      0.40,    327.66,
  224.9292,     12.49,      0.40,    327.66,
  224.9711,     12.50,      0.40,    327.66,
  225.0125,     12.52,      0.40,    327.66,
  225.0545,     12.53,      0.40,    327.66,
  225.0962,     12.52,      0.40,    327.66,
  225.1375,     12.49,      0.40,    327.66,
  225.1795,     12.44,      0.40,    327.66,
  225.2212,     12.39,      0.40,    327.66,
  225.2632,     12.36,      0.40,    327.66,
  225.3045,     12.35,      0.40,    327.66,
  225.3462,     12.35,      0.40,    327.66,
  225.3882,     12.35,      0.40,    327.66,
  225.4295,     12.38,      0.40,    327.66,
  225.4712,     12.41,      0.40,    327.66,
  225.5132,     12.44,      0.40,    327.66,
  225.5545,     12.46,      0.40,    327.66,
  225.5962,     12.48,      0.40,    327.66,
  225.6382,     12.49,      0.40,    327.66,
  225.6802,     12.49,      0.40,    327.66,
  225.7219,     12.48,      0.40,    327.66,
  225.7632,     12.47,      0.40,    327.66,
  225.8052,     12.47,      0.40,    327.66,
  225.8469,     12.48,      0.40,    327.66,
  225.8882,     12.49,      0.40,    327.66,
  225.9302,     12.50,      0.40,    327.66,
  225.9719,     12.52,      0.40,    327.66,
  226.0132,     12.54,      0.40,    327.66,
  226.0551,     12.53,      0.40,    327.66,
  226.0967,     12.50,      0.40,    327.66,
  226.1389,     12.48,      0.40,    327.66,
  226.1801,     12.47,      0.40,    327.66,
  226.2217,     12.44,      0.40,    327.66,
  226.2635,     12.41,      0.40,    327.66,
  226.3056,     12.39,      0.40,    327.66,
  226.3474,     12.38,      0.40,    327.66,
  226.3887,     12.38,      0.40,    327.66,
  226.4309,     12.39,      0.40,    327.66,
  226.4719,     12.39,      0.40,    327.66,
  226.5136,     12.41,      0.40,    327.66,
  226.5558,     12.43,      0.40,    327.66,
  226.5975,     12.45,      0.40,    327.66,
  226.6389,     12.47,      0.40,    327.66,
  226.6809,     12.49,      0.40,    327.66,
  226.7225,     12.50,      0.40,    327.66,
  226.7639,     12.51,      0.40,    327.66,
  226.8056,     12.50,      0.40,    327.66,
  226.8479,     12.49,      0.40,    327.66,
  226.8889,     12.49,      0.40,    327.66,
  226.9308,     12.51,      0.40,    327.66,
  226.9726,     12.51,      0.40,    327.66,
  227.0146,     12.52,      0.40,    327.66,
  227.0559,     12.54,      0.40,    327.66,
  227.0976,     12.55,      0.40,    327.66,
  227.1396,     12.54,      0.40,    327.66,
  227.1809,     12.51,      0.40,    327.66,
  227.2226,     12.47,      0.40,    327.66,
  227.2646,     12.45,      0.40,    327.66,
  227.3059,     12.43,      0.40,    327.66,
  227.3483,     12.43,      0.40,    327.66,
  227.3896,     12.44,      0.40,    327.66,
  227.4316,     12.45,      0.40,    327.66,
  227.4733,     12.51,      3.57,    327.66,
  227.5146,     12.69,     49.67,    327.66,
  227.5561,     12.68,     49.67,    327.66,
  227.5980,     12.68,     49.67,    327.66,
  227.6396,     12.67,     49.67,    327.66,
  227.6816,     12.46,      5.27,    327.66,
  227.7230,     12.43,      0.40,    327.66,
  227.7650,     12.42,      0.40,    327.66,
  227.8068,     12.42,      0.40,    327.66,
  227.8482,     12.45,      0.40,    327.66,
  227.8900,     12.48,      0.40,    327.66,
  227.9316,     12.49,      0.40,    327.66,
  227.9735,     12.51,      0.40,    327.66,
  228.0154,     12.53,      0.40,    327.66,
  228.0570,     12.53,      0.40,    327.66,
  228.0984,     12.53,      0.40,    327.66,
  228.1403,     12.53,      0.40,    327.66,
  228.1823,     12.51,      0.40,    327.66,
  228.2240,     12.50,      0.40,    327.66,
  228.2653,     12.47,      0.40,    327.66,
  228.3073,     12.45,      0.40,    327.66,
  228.3490,     12.43,      0.40,    327.66,
  228.3903,     12.43,      0.40,    327.66,
  228.4323,     12.44,      0.40,    327.66,
  228.4740,     12.50,      3.57,    327.66,
  228.5153,     12.67,     47.18,    327.66,
  228.5569,     12.68,     49.67,    327.66,
  228.5988,     12.70,     49.67,    327.66,
  228.6404,     12.71,     49.67,    327.66,
  228.6821,     12.51,      2.75,    327.66,
  228.7240,     12.48,      0.40,    327.66,
  228.7660,     12.46,      0.40,    327.66,
  228.8073,     12.46,      0.40,    327.66,
  228.8490,     12.48,      0.40,    327.66,
  228.8910,     12.51,      0.40,    327.66,
  228.9323,     12.53,      0.40,    327.66,
  228.9740,     12.54,      0.40,    327.66,
  229.0160,     12.56,      0.40,    327.66,
  229.0580,     12.56,      0.40,    327.66,
  229.0996,     12.54,      0.40,    327.66,
  229.1410,     12.52,      0.40,    327.66,
  229.1830,     12.52,      0.40,    327.66,
  229.2245,     12.50,      0.40,    327.66,
  229.2660,     12.48,      0.40,    327.66,
  229.3080,     12.47,      0.40,    327.66,
  229.3497,     12.47,      0.40,    327.66,
  229.3910,     12.47,      0.40,    327.66,
  229.4330,     12.48,      0.40,    327.66,
  229.4747,     12.54,      3.57,    327.66,
  229.5163,     12.71,     49.67,    327.66,
  229.5578,     12.71,     49.67,    327.66,
  229.5997,     12.71,     49.67,    327.66,
  229.6412,     12.70,     49.67,    327.66,
  229.6828,     12.47,      5.27,    327.66,
  229.7245,     12.45,      0.40,    327.66,
  229.7666,     12.44,      0.40,    327.66,
  229.8081,     12.45,      0.40,    327.66,
  229.8501,     12.48,      0.40,    327.66,
  229.8917,     12.50,      0.40,    327.66,
  229.9333,     12.52,      0.40,    327.66,
  229.9754,     12.55,      0.40,    327.66,
  230.0167,     12.56,      0.40,    327.66,
  230.0587,     12.55,      0.40,    327.66,
  230.1003,     12.53,      0.40,    327.66,
  230.1417,     12.52,      0.40,    327.66,
  230.1836,     12.52,      0.40,    327.66,
  230.2253,     12.51,      0.40,    327.66,
  230.2667,     12.51,      0.40,    327.66,
  230.3087,     12.50,      0.40,    327.66,
  230.3506,     12.49,      0.40,    327.66,
  230.3920,     12.49,      0.40,    327.66,
  230.4340,     12.48,      0.40,    327.66,
  230.4757,     12.53,      3.57,    327.66,
  230.5169,     12.70,     47.18,    327.66,
  230.5587,     12.71,     49.67,    327.66,
  230.6005,     12.72,     49.67,    327.66,
  230.6420,     12.73,     49.67,    327.66,
  230.6842,     12.53,      2.75,    327.66,
  230.7256,     12.50,      0.40,    327.66,
  230.7674,     12.49,      0.40,    327.66,
  230.8093,     12.50,      0.40,    327.66,
  230.8507,     12.50,      0.40,    327.66,
  230.8928,     12.52,      0.40,    327.66,
  230.9344,     12.53,      0.40,    327.66,
  230.9761,     12.55,      0.40,    327.66,
  231.0172,     12.56,      0.40,    327.66,
  231.0594,     12.56,      0.40,    327.66,
  231.1011,     12.55,      0.40,    327.66,
  231.1424,     12.54,      0.40,    327.66,
  231.1844,     12.54,      0.40,    327.66,
  231.2261,     12.52,      0.40,    327.66,
  231.2681,     12.50,      0.40,    327.66,
  231.3094,     12.49,      0.40,    327.66,
  231.3511,     12.49,      0.40,    327.66,
  231.3931,     12.49,      0.40,    327.66,
  231.4344,     12.50,      0.40,    327.66,
  231.4761,     12.52,      0.40,    327.66,
  231.5181,     12.54,      0.40,    327.66,
  231.5594,     12.56,      0.40,    327.66,
  231.6011,     12.57,      0.40,    327.66,
  231.6431,     12.57,      0.40,    327.66,
  231.6847,     12.57,      0.40,    327.66,
  231.7266,     12.54,      0.40,    327.66,
  231.7683,     12.52,      0.40,    327.66,
  231.8099,     12.52,      0.40,    327.66,
  231.8515,     12.53,      0.40,    327.66,
  231.8931,     12.55,      0.40,    327.66,
  231.9350,     12.57,      0.40,    327.66,
  231.9768,     12.58,      0.40,    327.66,
  232.0181,     12.58,      0.40,    327.66,
  232.0601,     12.58,      0.40,    327.66,
  232.1018,     12.56,      0.40,    327.66,
  232.1438,     12.55,      0.40,    327.66,
  232.1851,     12.52,      0.40,    327.66,
  232.2268,     12.50,      0.40,    327.66,
  232.2688,     12.49,      0.40,    327.66,
  232.3101,     12.48,      0.40,    327.66,
  232.3518,     12.49,      0.40,    327.66,
  232.3938,     12.50,      0.40,    327.66,
  232.4351,     12.52,      0.40,    327.66,
  232.4768,     12.59,      3.57,    327.66,
  232.5186,     12.75,     46.58,    327.66,
  232.5601,     12.75,     46.58,    327.66,
  232.6020,     12.76,     46.58,    327.66,
  232.6437,     12.77,     46.58,    327.66,
  232.6858,     12.56,      4.42,    327.66,
  232.7275,     12.52,      0.40,    327.66,
  232.7688,     12.50,      0.40,    327.66,
  232.8104,     12.50,      0.40,    327.66,
  232.8524,     12.53,      0.40,    327.66,
  232.8944,     12.56,      0.40,    327.66,
  232.9357,     12.59,      0.40,    327.66,
  232.9775,     12.61,      0.40,    327.66,
  233.0195,     12.62,      0.40,    327.66,
  233.0608,     12.61,      0.40,    327.66,
  233.1025,     12.59,      0.40,    327.66,
  233.1445,     12.58,      0.40,    327.66,
  233.1858,     12.55,      0.40,    327.66,
  233.2275,     12.53,      0.40,    327.66,
  233.2695,     12.50,      0.40,    327.66,
  233.3108,     12.49,      0.40,    327.66,
  233.3525,     12.48,      0.40,    327.66,
  233.3945,     12.49,      0.40,    327.66,
  233.4365,     12.50,      0.40,    327.66,
  233.4782,     12.57,      3.57,    327.66,
  233.5196,     12.76,     47.18,    327.66,
  233.5610,     12.76,     49.67,    327.66,
  233.6028,     12.78,     49.67,    327.66,
  233.6444,     12.79,     49.67,    327.66,
  233.6865,     12.60,      2.75,    327.66,
  233.7281,     12.55,      0.40,    327.66,
  233.7700,     12.55,      0.40,    327.66,
  233.8115,     12.54,      0.40,    327.66,
  233.8533,     12.55,      0.40,    327.66,
  233.8947,     12.57,      0.40,    327.66,
  233.9368,     12.60,      0.40,    327.66,
  233.9781,     12.61,      0.40,    327.66,
  234.0202,     12.63,      0.40,    327.66,
  234.0615,     12.63,      0.40,    327.66,
  234.1031,     12.62,      0.40,    327.66,
  234.1451,     12.60,      0.40,    327.66,
  234.1871,     12.59,      0.40,    327.66,
  234.2287,     12.57,      0.40,    327.66,
  234.2702,     12.54,      0.40,    327.66,
  234.3121,     12.53,      0.40,    327.66,
  234.3538,     12.52,      0.40,    327.66,
  234.3951,     12.52,      0.40,    327.66,
  234.4372,     12.60,      5.92,    327.66,
  234.4784,     12.80,     99.50,    327.66,
  234.5202,     12.85,    102.05,    327.66,
  234.5619,     12.88,    102.05,    327.66,
  234.6036,     12.89,    102.05,    327.66,
  234.6451,     12.90,    102.05,    327.66,
  234.6869,     12.90,    102.05,    327.66,
  234.7288,     12.87,      8.47,    327.66,
  234.7708,     12.82,      0.40,    327.66,
  234.8121,     12.77,      0.40,    327.66,
  234.8542,     12.68,      0.40,    327.66,
  234.8958,     12.64,      0.40,    327.66,
  234.9371,     12.62,      0.40,    327.66,
  234.9788,     12.63,      0.40,    327.66,
  235.0208,     12.64,      0.40,    327.66,
  235.0622,     12.64,      0.40,    327.66,
