 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  298.1962,     11.78,      4.00,    327.66,
  298.2379,     11.80,      5.99,    327.66,
  298.2795,     11.94,     46.90,    327.66,
  298.3213,     12.00,     47.17,    327.66,
  298.3633,     11.98,     17.20,    327.66,
  298.4049,     11.97,      4.19,    327.66,
  298.4462,     11.91,      4.74,    327.66,
  298.4879,     11.85,      4.40,    327.66,
  298.5299,     11.84,      9.36,    327.66,
  298.5719,     11.84,      9.87,    327.66,
  298.6136,     11.86,      9.60,    327.66,
  298.6549,     11.88,     11.57,    327.66,
  298.6966,     11.99,     52.74,    327.66,
  298.7382,     12.03,     54.97,    327.66,
  298.7799,     12.03,     55.01,    327.66,
  298.8214,     12.02,     55.17,    327.66,
  298.8635,     12.00,     53.23,    327.66,
  298.9053,     11.93,      6.20,    327.66,
  298.9471,     11.88,      3.61,    327.66,
  298.9886,     11.86,      4.19,    327.66,
  299.0306,     11.83,      4.65,    327.66,
  299.0719,     11.82,      4.22,    327.66,
  299.1136,     11.86,     12.17,    327.66,
  299.1556,     11.86,     12.23,    327.66,
  299.1969,     11.87,     12.31,    327.66,
  299.2386,     11.88,     13.83,    327.66,
  299.2804,     11.96,     47.40,    327.66,
  299.3222,     11.98,     47.19,    327.66,
  299.3641,     11.98,      5.72,    327.66,
  299.4056,     11.97,      3.98,    327.66,
  299.4476,     11.94,      3.81,    327.66,
  299.4893,     11.94,      3.77,    327.66,
  299.5306,     11.95,      3.81,    327.66,
  299.5726,     11.96,      3.80,    327.66,
  299.6143,     11.97,      3.84,    327.66,
  299.6556,     11.97,      3.71,    327.66,
  299.6976,     11.97,      6.11,    327.66,
  299.7388,     12.06,     52.64,    327.66,
  299.7807,     12.09,     55.01,    327.66,
  299.8224,     12.08,     55.00,    327.66,
  299.8640,     12.05,     55.14,    327.66,
  299.9057,     12.01,     53.12,    327.66,
  299.9479,     11.90,      5.76,    327.66,
  299.9893,     11.87,      3.93,    327.66,
  300.0313,     11.94,     15.06,    327.66,
  300.0726,     11.99,     15.64,    327.66,
  300.1144,     12.04,     15.66,    327.66,
  300.1563,     12.08,     15.60,    327.66,
  300.1976,     12.06,     15.43,    327.66,
  300.2393,     12.01,     16.77,    327.66,
  300.2812,     12.09,     47.25,    327.66,
  300.3230,     12.11,     47.54,    327.66,
  300.3646,     12.04,     16.86,    327.66,
  300.4065,     11.98,     15.67,    327.66,
  300.4483,     11.88,     15.57,    327.66,
  300.4900,     11.84,     15.27,    327.66,
  300.5313,     11.86,     15.20,    327.66,
  300.5733,     11.93,     15.21,    327.66,
  300.6147,     11.99,     15.58,    327.66,
  300.6563,     12.01,     15.33,    327.66,
  300.6979,     12.04,     17.06,    327.66,
  300.7396,     12.14,     52.97,    327.66,
  300.7815,     12.19,     54.97,    327.66,
  300.8231,     12.22,     54.95,    327.66,
  300.8647,     12.22,     55.22,    327.66,
  300.9065,     12.19,     53.61,    327.66,
  300.9482,     12.10,     17.38,    327.66,
  300.9900,     12.07,     15.39,    327.66,
  301.0320,     12.02,     15.20,    327.66,
  301.0733,     11.95,     15.30,    327.66,
  301.1150,     11.91,     15.44,    327.66,
  301.1570,     11.90,     15.38,    327.66,
  301.1990,     11.92,     15.35,    327.66,
  301.2407,     12.01,     16.96,    327.66,
  301.2818,     12.21,     53.24,    327.66,
  301.3235,     12.28,     53.17,    327.66,
  301.3658,     12.30,     16.91,    327.66,
  301.4070,     12.32,     15.28,    327.66,
  301.4490,     12.33,     15.18,    327.66,
  301.4907,     12.27,     15.47,    327.66,
  301.5320,     12.17,     15.64,    327.66,
  301.5740,     12.10,     15.55,    327.66,
  301.6157,     12.06,     15.38,    327.66,
  301.6577,     12.05,     17.31,    327.66,
  301.6990,     12.27,     53.28,    327.66,
  301.7406,     12.22,     55.16,    327.66,
  301.7824,     12.17,     55.42,    327.66,
  301.8240,     12.14,     55.59,    327.66,
  301.8656,     12.11,     55.84,    327.66,
  301.9074,     12.11,     54.08,    327.66,
  301.9492,     12.08,     17.52,    327.66,
  301.9907,     12.08,     15.55,    327.66,
  302.0327,     12.07,      4.63,    327.66,
  302.0747,     12.00,      3.56,    327.66,
  302.1158,     11.93,      3.69,    327.66,
  302.1577,     11.88,      3.76,    327.66,
  302.1997,     11.86,      3.30,    327.66,
  302.2410,     11.86,      5.71,    327.66,
  302.2827,     12.10,     50.07,    327.66,
  302.3245,     12.12,     52.36,    327.66,
  302.3661,     12.12,     49.94,    327.66,
  302.4082,     12.09,      5.65,    327.66,
  302.4497,     12.02,      9.33,    327.66,
  302.4915,     12.05,      7.60,    327.66,
  302.5333,     12.10,      7.47,    327.66,
  302.5747,     12.05,      3.08,    327.66,
  302.6168,     11.98,      3.30,    327.66,
  302.6583,     11.97,      5.72,    327.66,
  302.6997,     12.13,     52.75,    327.66,
  302.7416,     12.20,     55.14,    327.66,
  302.7829,     12.25,     55.02,    327.66,
  302.8249,     12.27,     55.19,    327.66,
  302.8666,     12.23,     55.20,    327.66,
  302.9083,     12.14,     53.28,    327.66,
  302.9498,     11.92,      5.91,    327.66,
  302.9920,     11.89,      4.18,    327.66,
  303.0333,     11.91,     15.12,    327.66,
  303.0753,     11.89,     15.50,    327.66,
  303.1170,     11.88,     15.67,    327.66,
  303.1583,     11.87,     15.36,    327.66,
  303.2003,     11.87,     15.46,    327.66,
  303.2420,     11.89,     17.30,    327.66,
  303.2836,     12.08,     53.05,    327.66,
  303.3251,     12.12,     55.06,    327.66,
  303.3669,     12.19,     55.39,    327.66,
  303.4084,     12.28,     53.31,    327.66,
  303.4505,     12.32,     17.37,    327.66,
  303.4920,     12.35,     15.28,    327.66,
  303.5340,     12.38,     15.43,    327.66,
  303.5753,     12.23,     15.35,    327.66,
  303.6170,     12.04,     15.44,    327.66,
  303.6590,     11.97,     15.70,    327.66,
  303.7003,     11.94,     17.26,    327.66,
  303.7420,     12.28,     53.29,    327.66,
  303.7840,     12.20,     55.18,    327.66,
  303.8256,     12.15,     55.23,    327.66,
  303.8672,     12.12,     55.81,    327.66,
  303.9089,     12.11,     53.76,    327.66,
  303.9506,     12.06,     17.07,    327.66,
  303.9927,     12.06,     14.86,    327.66,
  304.0340,     12.07,      4.29,    327.66,
  304.0760,     12.07,      3.74,    327.66,
  304.1177,     12.07,      4.08,    327.66,
  304.1590,     12.06,      4.08,    327.66,
  304.2010,     12.04,      3.99,    327.66,
  304.2427,     12.00,      3.75,    327.66,
  304.2841,     11.97,      4.48,    327.66,
  304.3258,     11.94,      3.48,    327.66,
  304.3676,     11.92,      3.79,    327.66,
  304.4097,     11.90,      3.92,    327.66,
  304.4510,     11.89,      4.30,    327.66,
  304.4927,     11.88,      3.59,    327.66,
  304.5347,     11.88,      4.23,    327.66,
  304.5760,     11.88,      4.21,    327.66,
  304.6177,     11.88,      4.23,    327.66,
  304.6597,     11.87,      4.20,    327.66,
  304.7017,     11.87,      6.33,    327.66,
  304.7429,     12.05,     46.84,    327.66,
  304.7846,     12.03,     49.19,    327.66,
  304.8264,     12.01,     48.94,    327.66,
  304.8679,     11.99,     47.26,    327.66,
  304.9098,     11.92,      5.81,    327.66,
  304.9515,     11.90,      3.68,    327.66,
  304.9934,     11.90,      3.76,    327.66,
  305.0347,     11.89,      3.74,    327.66,
  305.0767,     11.89,      4.00,    327.66,
  305.1184,     11.89,      3.81,    327.66,
  305.1604,     11.89,      3.89,    327.66,
  305.2017,     11.89,      3.60,    327.66,
  305.2434,     11.88,      3.54,    327.66,
  305.2851,     11.89,      3.63,    327.66,
  305.3267,     11.89,      4.07,    327.66,
  305.3685,     11.90,      4.17,    327.66,
  305.4104,     11.90,      4.14,    327.66,
  305.4517,     11.91,      4.12,    327.66,
  305.4941,     11.91,      3.89,    327.66,
  305.5354,     11.90,      3.95,    327.66,
  305.5774,     11.92,      3.98,    327.66,
  305.6191,     11.92,      3.94,    327.66,
  305.6604,     11.92,      3.86,    327.66,
  305.7024,     11.91,      5.88,    327.66,
  305.7438,     12.01,     46.87,    327.66,
  305.7854,     12.05,     49.09,    327.66,
  305.8270,     12.06,     49.22,    327.66,
  305.8689,     12.06,     49.31,    327.66,
  305.9105,     12.05,     49.37,    327.66,
  305.9522,     12.05,     47.64,    327.66,
  305.9939,     12.02,      7.70,    327.66,
  306.0355,     12.04,     51.15,    327.66,
  306.0777,     12.01,      5.97,    327.66,
  306.1191,     12.00,      4.46,    327.66,
  306.1611,     11.99,      8.04,    327.66,
  306.2024,     11.96,      9.17,    327.66,
  306.2446,     11.95,     10.00,    327.66,
  306.2859,     11.89,      3.39,    327.66,
  306.3276,     11.91,      4.16,    327.66,
  306.3692,     11.91,      4.37,    327.66,
  306.4111,     11.91,      4.54,    327.66,
  306.4531,     11.91,      3.96,    327.66,
  306.4947,     11.91,      4.13,    327.66,
  306.5361,     11.89,      3.73,    327.66,
  306.5781,     11.91,      3.99,    327.66,
  306.6197,     11.89,      3.69,    327.66,
  306.6611,     11.91,      4.05,    327.66,
  306.7031,     11.88,      3.42,    327.66,
  306.7444,     11.88,      3.35,    327.66,
  306.7864,     11.87,      3.40,    327.66,
  306.8279,     11.86,      3.73,    327.66,
  306.8696,     11.85,      3.66,    327.66,
  306.9113,     11.92,     17.55,    327.66,
  306.9529,     11.91,     13.29,    327.66,
  306.9948,     11.89,     12.26,    327.66,
  307.0368,     11.88,      8.23,    327.66,
  307.0781,     11.88,      4.19,    327.66,
  307.1197,     11.89,      8.03,    327.66,
  307.1618,     11.89,      3.95,    327.66,
  307.2031,     11.89,      3.94,    327.66,
  307.2454,     11.81,      3.93,    327.66,
  307.2868,     11.81,      3.96,    327.66,
  307.3286,     11.81,      3.64,    327.66,
  307.3700,     11.81,      3.92,    327.66,
  307.4120,     11.82,      3.94,    327.66,
  307.4538,     11.88,      4.05,    327.66,
  307.4954,     11.87,      4.08,    327.66,
  307.5368,     11.83,      4.08,    327.66,
  307.5788,     11.83,      4.14,    327.66,
  307.6204,     11.86,      4.25,    327.66,
  307.6618,     11.86,      4.29,    327.66,
  307.7038,     11.87,      5.90,    327.66,
  307.7454,     11.86,     10.97,    327.66,
  307.7871,     11.84,      5.62,    327.66,
  307.8287,     11.82,      3.71,    327.66,
  307.8703,     11.82,      3.33,    327.66,
  307.9121,     11.82,      3.32,    327.66,
  307.9538,     11.82,      3.33,    327.66,
  307.9956,     11.83,      3.33,    327.66,
  308.0375,     11.82,      3.42,    327.66,
  308.0788,     11.87,      3.53,    327.66,
  308.1211,     11.81,      3.53,    327.66,
  308.1625,     11.89,      3.52,    327.66,
  308.2045,     11.90,      3.61,    327.66,
  308.2461,     11.89,      3.88,    327.66,
  308.2876,     11.88,      4.16,    327.66,
  308.3293,     11.88,      4.14,    327.66,
  308.3708,     11.83,      3.75,    327.66,
  308.4125,     11.83,      3.90,    327.66,
  308.4543,     11.83,      3.89,    327.66,
  308.4960,     11.82,      3.85,    327.66,
  308.5375,     11.82,      3.82,    327.66,
  308.5795,     11.82,      3.78,    327.66,
  308.6212,     11.81,      3.57,    327.66,
  308.6632,     11.89,      5.71,    327.66,
  308.7045,     12.00,     53.12,    327.66,
  308.7463,     11.98,     55.34,    327.66,
  308.7878,     11.97,     55.32,    327.66,
  308.8296,     11.97,     55.56,    327.66,
  308.8713,     11.96,     55.72,    327.66,
  308.9131,     11.95,     55.68,    327.66,
  308.9548,     11.94,     53.45,    327.66,
  308.9965,     11.91,      5.72,    327.66,
  309.0382,     11.88,      3.97,    327.66,
  309.0802,     11.85,      3.65,    327.66,
  309.1218,     11.83,      3.86,    327.66,
  309.1632,     11.83,      3.86,    327.66,
  309.2052,     11.83,      3.77,    327.66,
  309.2468,     11.83,      3.28,    327.66,
  309.2883,     11.85,      5.32,    327.66,
  309.3300,     11.93,     47.43,    327.66,
  309.3717,     11.93,     47.09,    327.66,
  309.4135,     11.92,      5.95,    327.66,
  309.4550,     11.89,      3.35,    327.66,
  309.4967,     11.86,      4.01,    327.66,
  309.5389,     11.83,      3.80,    327.66,
  309.5802,     11.81,      3.85,    327.66,
  309.6218,     11.80,      3.58,    327.66,
  309.6639,     11.79,      3.30,    327.66,
  309.7052,     11.78,      3.38,    327.66,
  309.7471,     11.78,      5.38,    327.66,
  309.7885,     11.91,     47.12,    327.66,
  309.8305,     11.90,     49.34,    327.66,
  309.8719,     11.89,     47.39,    327.66,
  309.9139,     11.85,      5.51,    327.66,
  309.9559,     11.83,      4.21,    327.66,
  309.9976,     11.80,      4.02,    327.66,
  310.0389,     11.79,      4.07,    327.66,
  310.0809,     11.79,      5.08,    327.66,
  310.1224,     11.78,     10.18,    327.66,
  310.1639,     11.77,      7.60,    327.66,
  310.2059,     11.74,      3.92,    327.66,
  310.2474,     11.73,      3.58,    327.66,
  310.2889,     11.73,      3.64,    327.66,
  310.3308,     11.72,      3.52,    327.66,
  310.3724,     11.72,      4.07,    327.66,
  310.4141,     11.72,      4.03,    327.66,
  310.4559,     11.72,      4.02,    327.66,
  310.4975,     11.72,      3.84,    327.66,
  310.5396,     11.72,      3.51,    327.66,
  310.5809,     11.72,      3.48,    327.66,
  310.6231,     11.72,      3.46,    327.66,
  310.6646,     11.73,      3.80,    327.66,
  310.7060,     11.72,      3.74,    327.66,
  310.7479,     11.72,      4.15,    327.66,
  310.7895,     11.74,     14.82,    327.66,
  310.8311,     11.74,     15.00,    327.66,
  310.8728,     11.70,      4.18,    327.66,
  310.9147,     11.70,      3.95,    327.66,
  310.9564,     11.70,      3.82,    327.66,
  310.9983,     11.70,      3.49,    327.66,
  311.0396,     11.70,      3.48,    327.66,
  311.0816,     11.73,      8.51,    327.66,
  311.1232,     11.73,      7.13,    327.66,
  311.1653,     11.73,     12.09,    327.66,
  311.2066,     11.71,      4.49,    327.66,
  311.2482,     11.70,      3.93,    327.66,
  311.2903,     11.70,      3.98,    327.66,
  311.3316,     11.70,      3.83,    327.66,
  311.3732,     11.70,      3.52,    327.66,
  311.4148,     11.71,      4.20,    327.66,
  311.4571,     11.71,      3.95,    327.66,
  311.4983,     11.71,      3.46,    327.66,
  311.5403,     11.71,      4.01,    327.66,
  311.5823,     11.71,      3.76,    327.66,
  311.6239,     11.71,      3.52,    327.66,
  311.6653,     11.71,      3.46,    327.66,
  311.7069,     11.72,      4.37,    327.66,
  311.7485,     11.72,      6.25,    327.66,
  311.7902,     11.87,     51.07,    327.66,
  311.8321,     11.82,     16.94,    327.66,
  311.8736,     11.79,      5.85,    327.66,
  311.9152,     11.79,      8.51,    327.66,
  311.9570,     11.79,     11.15,    327.66,
  311.9990,     11.76,      5.47,    327.66,
  312.0410,     11.75,      6.84,    327.66,
  312.0823,     11.78,      9.28,    327.66,
  312.1239,     11.79,     13.97,    327.66,
  312.1660,     11.77,     10.12,    327.66,
  312.2073,     11.75,      8.62,    327.66,
  312.2489,     11.77,     11.66,    327.66,
  312.2910,     11.73,      9.44,    327.66,
  312.3323,     11.73,      7.75,    327.66,
  312.3740,     11.71,      4.36,    327.66,
  312.4159,     11.71,      4.02,    327.66,
  312.4580,     11.72,      5.60,    327.66,
  312.4996,     11.71,      3.89,    327.66,
  312.5410,     11.71,      3.70,    327.66,
  312.5830,     11.71,      3.73,    327.66,
  312.6246,     11.71,      4.24,    327.66,
  312.6660,     11.71,      4.34,    327.66,
  312.7080,     11.71,      4.61,    327.66,
  312.7495,     11.70,      4.96,    327.66,
  312.7911,     11.74,     15.39,    327.66,
  312.8328,     11.73,     14.96,    327.66,
  312.8745,     11.69,      4.32,    327.66,
  312.9162,     11.64,      3.90,    327.66,
  312.9580,     11.70,      5.40,    327.66,
  312.9995,     11.70,      5.40,    327.66,
  313.0417,     11.69,      4.18,    327.66,
  313.0830,     11.73,     13.38,    327.66,
  313.1245,     11.73,     14.41,    327.66,
  313.1667,     11.73,     15.24,    327.66,
  313.2080,     11.73,     15.89,    327.66,
  313.2500,     11.72,      6.59,    327.66,
  313.2917,     11.67,      6.59,    327.66,
  313.3330,     11.64,      3.80,    327.66,
  313.3748,     11.65,      3.80,    327.66,
  313.4166,     11.65,      3.84,    327.66,
  313.4586,     11.66,      3.67,    327.66,
